FN,FP,TN,TP,sr
25.0,9.2,367.8,11.0,101
14.2,7.7,369.3,21.8,201
10.8,8.8,368.2,25.2,301
8.8,9.3,367.7,27.2,401
9.0,7.6,369.4,27.0,501
8.7,7.1,369.9,27.3,601
8.6,7.6,369.4,27.4,701
9.3,8.2,368.8,26.7,801
8.7,6.6,370.4,27.3,901
7.6,6.1,370.9,28.4,1001
7.5,6.5,370.5,28.5,1101
8.3,5.7,371.3,27.7,1201
6.4,5.7,371.3,29.6,1301
7.5,4.8,372.2,28.5,1401
6.9,5.2,371.8,29.1,1501
6.6,5.5,371.5,29.4,1601
6.9,4.3,372.7,29.1,1701
7.0,4.4,372.6,29.0,1801
5.8,4.1,372.9,30.2,1901
6.3,4.7,372.3,29.7,2001
5.8,5.2,371.8,30.2,2101
5.3,4.5,372.5,30.7,2201
6.1,4.6,372.4,29.9,2301
5.1,5.9,371.1,30.9,2401
6.2,3.2,373.8,29.8,2501
5.7,4.5,372.5,30.3,2601
5.1,4.7,372.3,30.9,2701
6.2,3.1,373.9,29.8,2801
5.4,4.0,373.0,30.6,2901
5.0,5.0,372.0,31.0,3001
6.3,4.1,372.9,29.7,3101
6.1,4.0,373.0,29.9,3201
6.2,4.6,373.0,29.2,3301
5.6,4.0,373.0,30.4,3401
4.5,4.7,372.3,31.5,3501
5.9,3.8,374.2,29.1,3601
4.9,4.3,372.7,31.1,3701
