FN,FP,MSE,TN,TP,sr
16.2,12.1,0.004075908284339225,364.9,19.8,101
9.8,8.1,0.0037461924036708365,368.9,26.2,201
7.8,6.8,0.0031826429736420163,370.2,28.2,301
9.8,6.4,0.0021113562384796948,370.6,26.2,401
11.2,6.6,0.003491432079933065,370.4,24.8,501
9.2,7.8,0.002931990435536431,369.2,26.8,601
9.3,5.3,0.001334928324694781,371.7,26.7,701
8.7,8.1,0.0032268575636723177,368.9,27.3,801
8.0,4.5,0.0013354684364127874,372.5,28.0,901
9.4,5.6,0.0030391020969874976,371.4,26.6,1001
9.7,5.9,0.00272592685245276,371.1,26.3,1101
7.1,5.0,0.002029217145377537,372.0,28.9,1201
7.3,5.4,0.001900108504332812,371.6,28.7,1301
6.1,6.6,0.0014775071945781024,370.4,29.9,1401
7.2,6.1,0.0014882720715389355,370.9,28.8,1501
6.5,4.8,0.0015030491520659887,372.2,29.5,1601
7.1,6.8,0.002330189142369079,370.2,28.9,1701
5.9,4.9,0.0010470418386127173,372.1,30.1,1801
6.0,6.7,0.0014397514319333077,370.3,30.0,1901
5.3,6.2,0.002087065120010627,370.8,30.7,2001
6.2,5.6,0.0020229687155226355,371.4,29.8,2101
5.7,5.9,0.001940067184513581,371.1,30.3,2201
6.2,5.6,0.0015084165801053954,371.4,29.8,2301
6.2,6.5,0.0015691906247081115,370.5,29.8,2401
6.9,6.8,0.001303609591169482,370.2,29.1,2501
5.3,4.4,0.0009084745139696018,372.6,30.7,2601
5.6,5.7,0.0014815795890057953,371.3,30.4,2701
4.6,5.0,0.0011005414368504014,372.0,31.4,2801
6.2,5.2,0.001419289777133095,371.8,29.8,2901
5.8,5.4,0.0018686955902259376,371.6,30.2,3001
5.5,4.5,0.0019453797900149676,372.5,30.5,3101
6.2,4.6,0.0009646176887464178,372.4,29.8,3201
5.0,4.8,0.001242630988218785,372.8,30.4,3301
5.8,4.8,0.0009294567541940198,372.2,30.2,3401
5.4,4.3,0.0004814933685541764,372.7,30.6,3501
5.2,3.7,0.0013393394032903759,374.3,29.8,3601
6.3,5.4,0.0011569928296855435,371.6,29.7,3701
