FN,FP,MSE,TN,TP,sr
26.3,10.6,0.010816550891463881,366.4,9.7,101
12.9,8.5,0.0026276366408949153,368.5,23.1,201
5.3,9.5,0.0020363081374599884,367.5,30.7,301
7.5,9.4,0.002128803500253857,367.6,28.5,401
6.8,8.0,0.0017687867972527565,369.0,29.2,501
7.5,6.8,0.0023802122587545087,370.2,28.5,601
6.5,9.9,0.0008954464415172397,367.1,29.5,701
9.9,4.9,0.00245854539351933,372.1,26.1,801
8.3,6.2,0.0016215589899599466,370.8,27.7,901
7.1,5.7,0.002005558649877698,371.3,28.9,1001
6.5,5.3,0.001316365002982689,371.7,29.5,1101
7.4,4.1,0.002745254525534503,372.9,28.6,1201
6.0,5.3,0.002796633783250225,371.7,30.0,1301
5.6,5.8,0.0022017964936552653,371.2,30.4,1401
6.5,6.2,0.0020515420937078765,370.8,29.5,1501
6.7,6.1,0.0014344630615721382,370.9,29.3,1601
6.6,5.6,0.0014795413378910882,371.4,29.4,1701
5.3,4.6,0.002033118965254415,372.4,30.7,1801
7.8,5.0,0.0019654747783956527,372.0,28.2,1901
7.4,4.1,0.0018885207303192797,372.9,28.6,2001
6.4,6.0,0.0011371816410189759,371.0,29.6,2101
6.2,4.4,0.0018341451574389982,372.6,29.8,2201
5.7,4.9,0.0016493092289107674,372.1,30.3,2301
5.3,5.4,0.0018968266733108128,371.6,30.7,2401
6.7,6.6,0.001739506396877716,370.4,29.3,2501
5.6,5.2,0.0020040462171552406,371.8,30.4,2601
7.0,4.6,0.0011707945982107142,372.4,29.0,2701
6.9,6.1,0.0011466907739594277,370.9,29.1,2801
7.3,4.0,0.0018632466982174544,373.0,28.7,2901
4.9,4.2,0.0013399988852363716,372.8,31.1,3001
5.1,4.3,0.0014971583199689324,372.7,30.9,3101
7.1,4.4,0.0021649477814643975,372.6,28.9,3201
5.7,3.4,0.001445858646564959,374.0,29.9,3301
5.5,5.6,0.001396372468263644,371.4,30.5,3401
7.4,3.1,0.001466911091361722,373.9,28.6,3501
5.9,3.9,0.0017923538986816853,374.1,29.1,3601
7.0,4.9,0.0017423722989982134,372.1,29.0,3701
