FN,FP,TN,TP,sr
12.9,14.5,362.5,23.1,101
8.4,8.3,368.7,27.6,201
8.5,7.4,369.6,27.5,301
9.7,8.9,368.1,26.3,401
9.2,8.3,368.7,26.8,501
8.2,8.2,368.8,27.8,601
8.0,7.5,369.5,28.0,701
7.8,8.1,368.9,28.2,801
6.2,7.5,369.5,29.8,901
7.3,6.2,370.8,28.7,1001
8.1,6.3,370.7,27.9,1101
7.7,5.7,371.3,28.3,1201
7.9,6.9,370.1,28.1,1301
7.8,5.9,371.1,28.2,1401
7.3,5.1,371.9,28.7,1501
6.5,6.9,370.1,29.5,1601
6.8,6.3,370.7,29.2,1701
7.2,5.4,371.6,28.8,1801
6.9,5.5,371.5,29.1,1901
4.7,3.8,373.2,31.3,2001
6.8,6.5,370.5,29.2,2101
5.5,5.2,371.8,30.5,2201
5.9,5.9,371.1,30.1,2301
6.0,5.3,371.7,30.0,2401
5.7,4.6,372.4,30.3,2501
5.0,4.7,372.3,31.0,2601
4.6,5.0,372.0,31.4,2701
7.6,3.5,373.5,28.4,2801
4.4,3.8,373.2,31.6,2901
4.2,4.5,372.5,31.8,3001
4.9,4.3,372.7,31.1,3101
4.4,4.6,372.4,31.6,3201
5.3,5.0,372.6,30.1,3301
4.9,5.7,371.3,31.1,3401
5.1,4.4,372.6,30.9,3501
4.7,4.4,373.6,30.3,3601
5.0,3.9,373.1,31.0,3701
