FN,FP,TN,TP,sr
29.2,17.7,359.3,6.8,101
17.3,8.4,368.6,18.7,201
9.6,8.4,368.6,26.4,301
10.0,4.3,372.7,26.0,401
10.9,7.0,370.0,25.1,501
7.9,6.9,370.1,28.1,601
6.1,8.9,368.1,29.9,701
8.3,5.8,371.2,27.7,801
8.0,9.1,367.9,28.0,901
7.4,7.6,369.4,28.6,1001
7.2,7.1,369.9,28.8,1101
8.9,6.0,371.0,27.1,1201
7.1,5.3,371.7,28.9,1301
7.6,6.0,371.0,28.4,1401
8.1,4.9,372.1,27.9,1501
5.4,5.3,371.7,30.6,1601
7.3,5.1,371.9,28.7,1701
5.9,5.8,371.2,30.1,1801
5.3,5.2,371.8,30.7,1901
5.2,6.1,370.9,30.8,2001
6.7,5.0,372.0,29.3,2101
6.0,5.1,371.9,30.0,2201
4.5,5.8,371.2,31.5,2301
5.5,4.8,372.2,30.5,2401
5.7,4.8,372.2,30.3,2501
6.3,3.2,373.8,29.7,2601
5.6,5.3,371.7,30.4,2701
4.6,4.6,372.4,31.4,2801
6.0,4.0,373.0,30.0,2901
6.4,3.7,373.3,29.6,3001
5.8,3.7,373.3,30.2,3101
5.0,4.9,372.1,31.0,3201
6.1,4.4,373.0,29.5,3301
5.4,4.1,372.9,30.6,3401
4.7,4.4,372.6,31.3,3501
3.9,3.5,374.5,31.1,3601
6.4,3.1,373.9,29.6,3701
