FN,FP,MSE,TN,TP,sr
11.7,16.5,0.002257869249394673,360.5,24.3,101
9.9,11.0,0.002171427074402906,366.0,26.1,201
10.1,10.8,0.0037018663521291907,366.2,25.9,301
6.7,9.3,0.0028182591446909875,367.7,29.3,401
7.9,9.4,0.002095185784728814,367.6,28.1,501
9.0,6.9,0.002215161919708259,370.1,27.0,601
7.3,7.8,0.002334054530352704,369.2,28.7,701
8.2,7.0,0.0021341639763249936,370.0,27.8,801
7.0,9.3,0.0022967767365546076,367.7,29.0,901
8.0,7.7,0.002712573570913775,369.3,28.0,1001
6.1,5.6,0.0014056918212118645,371.4,29.9,1101
7.9,6.9,0.001947050747067016,370.1,28.1,1201
6.8,7.5,0.002422240817797444,369.5,29.2,1301
5.5,6.6,0.001108950009113381,370.4,30.5,1401
7.6,6.7,0.001512158836576702,370.3,28.4,1501
8.3,5.9,0.0030006102244205016,371.1,27.7,1601
7.0,7.1,0.0032262705230651292,369.9,29.0,1701
6.1,5.2,0.0018516156326137865,371.8,29.9,1801
6.0,7.3,0.0017454541154566193,369.7,30.0,1901
6.0,4.2,0.0019535693386988464,372.8,30.0,2001
5.7,6.6,0.0019878238673376016,370.4,30.3,2101
4.9,5.8,0.0013925875218474353,371.2,31.1,2201
8.0,4.7,0.002015388152604684,372.3,28.0,2301
5.8,4.9,0.0019424119161084868,372.1,30.2,2401
3.7,6.2,0.0009689032301800633,370.8,32.3,2501
6.8,5.5,0.0020413043937470648,371.5,29.2,2601
4.4,5.0,0.0010713280438959508,372.0,31.6,2701
5.6,4.2,0.001229190077897881,372.8,30.4,2801
6.3,3.7,0.0009579503351937388,373.3,29.7,2901
5.7,4.8,0.0011416291441206268,372.2,30.3,3001
6.4,4.5,0.001242866431447679,372.5,29.6,3101
6.2,4.0,0.0009421142635749004,373.0,29.8,3201
4.2,4.8,0.0008976736692729775,372.5,31.5,3301
4.5,3.9,0.0017929991453975737,373.1,31.5,3401
5.3,4.4,0.0015030755991343367,372.6,30.7,3501
4.8,5.6,0.0015048987020895195,372.4,30.2,3601
5.3,4.9,0.0011641651923009837,372.1,30.7,3701
