FN,FP,TN,TP,sr
30.4,14.3,362.7,5.6,101
17.2,6.8,370.2,18.8,201
7.9,6.5,370.5,28.1,301
11.6,5.7,371.3,24.4,401
7.6,7.7,369.3,28.4,501
9.2,6.0,371.0,26.8,601
6.6,8.3,368.7,29.4,701
7.2,6.8,370.2,28.8,801
8.6,4.8,372.2,27.4,901
6.4,6.1,370.9,29.6,1001
7.8,5.2,371.8,28.2,1101
7.2,4.8,372.2,28.8,1201
7.3,5.9,371.1,28.7,1301
9.5,6.2,370.8,26.5,1401
7.5,5.1,371.9,28.5,1501
6.5,4.8,372.2,29.5,1601
6.1,5.1,371.9,29.9,1701
5.9,6.5,370.5,30.1,1801
6.3,5.1,371.9,29.7,1901
7.1,6.0,371.0,28.9,2001
7.4,4.7,372.3,28.6,2101
6.6,5.6,371.4,29.4,2201
7.1,4.1,372.9,28.9,2301
4.4,5.3,371.7,31.6,2401
7.1,5.5,371.5,28.9,2501
5.6,3.7,373.3,30.4,2601
5.2,4.0,373.0,30.8,2701
6.0,4.4,372.6,30.0,2801
4.9,4.0,373.0,31.1,2901
6.0,2.9,374.1,30.0,3001
6.2,3.5,373.5,29.8,3101
4.2,3.2,373.8,31.8,3201
4.8,4.2,373.4,30.6,3301
6.0,3.7,373.3,30.0,3401
5.1,4.4,372.6,30.9,3501
5.3,4.3,373.7,29.7,3601
4.6,3.5,373.5,31.4,3701
