FN,FP,TN,TP,sr
32.6,18.1,358.9,3.4,101
21.6,11.4,365.6,14.4,201
9.9,4.7,372.3,26.1,301
7.8,6.6,370.4,28.2,401
5.6,7.1,369.9,30.4,501
8.7,8.2,368.8,27.3,601
7.2,10.6,366.4,28.8,701
5.3,8.5,368.5,30.7,801
8.9,6.6,370.4,27.1,901
8.0,5.4,371.6,28.0,1001
7.8,7.5,369.5,28.2,1101
7.6,6.7,370.3,28.4,1201
7.6,7.1,369.9,28.4,1301
6.7,5.9,371.1,29.3,1401
6.5,8.4,368.6,29.5,1501
6.2,5.8,371.2,29.8,1601
6.5,4.6,372.4,29.5,1701
7.1,5.2,371.8,28.9,1801
5.3,6.4,370.6,30.7,1901
5.5,5.2,371.8,30.5,2001
5.9,4.5,372.5,30.1,2101
4.5,4.9,372.1,31.5,2201
6.8,3.8,373.2,29.2,2301
7.2,4.1,372.9,28.8,2401
7.1,4.7,372.3,28.9,2501
6.6,6.2,370.8,29.4,2601
6.1,4.8,372.2,29.9,2701
6.2,4.7,372.3,29.8,2801
6.1,4.0,373.0,29.9,2901
5.8,4.9,372.1,30.2,3001
4.9,4.7,372.3,31.1,3101
5.4,4.3,372.7,30.6,3201
4.6,5.8,372.0,30.6,3301
5.3,5.5,371.5,30.7,3401
5.8,4.2,372.8,30.2,3501
3.9,3.4,374.6,31.1,3601
4.3,4.0,373.0,31.7,3701
