FN,FP,TN,TP,sr
26.9,21.2,355.8,9.1,101
11.0,6.9,370.1,25.0,201
11.2,7.6,369.4,24.8,301
9.8,7.8,369.2,26.2,401
9.0,6.3,370.7,27.0,501
10.4,7.7,369.3,25.6,601
5.9,8.4,368.6,30.1,701
8.5,7.1,369.9,27.5,801
7.9,7.0,370.0,28.1,901
8.7,7.0,370.0,27.3,1001
6.0,6.5,370.5,30.0,1101
9.3,7.1,369.9,26.7,1201
8.2,5.4,371.6,27.8,1301
6.9,4.2,372.8,29.1,1401
9.3,5.2,371.8,26.7,1501
8.6,4.5,372.5,27.4,1601
7.2,4.5,372.5,28.8,1701
7.4,5.3,371.7,28.6,1801
6.2,5.1,371.9,29.8,1901
5.7,4.7,372.3,30.3,2001
5.9,4.7,372.3,30.1,2101
5.8,4.1,372.9,30.2,2201
7.8,4.4,372.6,28.2,2301
6.5,4.6,372.4,29.5,2401
6.1,4.1,372.9,29.9,2501
6.7,4.5,372.5,29.3,2601
6.3,3.5,373.5,29.7,2701
6.1,5.0,372.0,29.9,2801
4.6,4.6,372.4,31.4,2901
6.2,2.9,374.1,29.8,3001
6.4,4.3,372.7,29.6,3101
6.0,4.4,372.6,30.0,3201
6.6,3.8,373.6,29.0,3301
6.3,4.8,372.2,29.7,3401
5.2,3.9,373.1,30.8,3501
5.6,3.4,374.6,29.4,3601
4.9,2.4,374.6,31.1,3701
