FN,FP,TN,TP,sr
34.8,15.8,361.2,1.2,101
22.8,6.5,370.5,13.2,201
12.1,7.7,369.3,23.9,301
8.9,9.9,367.1,27.1,401
7.0,10.2,366.8,29.0,501
7.6,8.3,368.7,28.4,601
9.4,6.7,370.3,26.6,701
7.8,7.4,369.6,28.2,801
7.3,7.3,369.7,28.7,901
7.1,6.2,370.8,28.9,1001
7.1,8.2,368.8,28.9,1101
7.4,7.1,369.9,28.6,1201
6.9,5.0,372.0,29.1,1301
6.7,6.3,370.7,29.3,1401
6.4,4.6,372.4,29.6,1501
6.2,4.4,372.6,29.8,1601
5.7,4.3,372.7,30.3,1701
7.2,5.3,371.7,28.8,1801
6.8,5.3,371.7,29.2,1901
5.8,6.2,370.8,30.2,2001
4.8,6.0,371.0,31.2,2101
6.2,4.8,372.2,29.8,2201
6.3,4.7,372.3,29.7,2301
6.9,3.8,373.2,29.1,2401
7.0,3.5,373.5,29.0,2501
4.5,5.3,371.7,31.5,2601
5.8,4.4,372.6,30.2,2701
7.0,3.7,373.3,29.0,2801
4.6,4.6,372.4,31.4,2901
6.1,4.8,372.2,29.9,3001
5.8,3.8,373.2,30.2,3101
5.1,4.2,372.8,30.9,3201
4.7,3.4,374.3,30.6,3301
4.8,5.4,371.6,31.2,3401
5.1,4.5,372.5,30.9,3501
4.9,3.7,374.3,30.1,3601
3.4,4.3,372.7,32.6,3701
