FN,FP,TN,TP,sr
18.8,14.0,363.0,17.2,101
14.3,7.1,369.9,21.7,201
13.0,7.6,369.4,23.0,301
9.5,6.3,370.7,26.5,401
10.3,6.3,370.7,25.7,501
9.3,6.3,370.7,26.7,601
7.3,5.8,371.2,28.7,701
7.2,5.6,371.4,28.8,801
7.6,6.7,370.3,28.4,901
7.2,7.5,369.5,28.8,1001
5.8,7.8,369.2,30.2,1101
7.4,5.3,371.7,28.6,1201
7.0,7.7,369.3,29.0,1301
5.9,6.6,370.4,30.1,1401
7.6,5.1,371.9,28.4,1501
7.3,4.9,372.1,28.7,1601
5.7,7.6,369.4,30.3,1701
6.2,5.5,371.5,29.8,1801
6.5,6.9,370.1,29.5,1901
6.2,6.1,370.9,29.8,2001
6.4,5.7,371.3,29.6,2101
7.5,5.2,371.8,28.5,2201
5.3,7.4,369.6,30.7,2301
7.3,5.7,371.3,28.7,2401
6.6,7.1,369.9,29.4,2501
7.3,6.5,370.5,28.7,2601
7.2,6.3,370.7,28.8,2701
5.9,6.5,370.5,30.1,2801
5.8,7.4,369.6,30.2,2901
6.7,6.8,370.2,29.3,3001
6.4,8.1,368.9,29.6,3101
7.7,7.3,369.7,28.3,3201
6.4,7.3,370.2,29.1,3301
8.1,6.6,370.4,27.9,3401
7.7,6.0,371.0,28.3,3501
6.6,6.5,371.5,28.4,3601
7.0,5.8,371.2,29.0,3701
