FN,FP,TN,TP,sr
29.8,16.9,360.1,6.2,101
15.9,11.4,365.6,20.1,201
12.6,6.0,371.0,23.4,301
9.5,5.3,371.7,26.5,401
8.1,7.6,369.4,27.9,501
7.1,9.3,367.7,28.9,601
7.2,6.5,370.5,28.8,701
7.8,8.7,368.3,28.2,801
8.7,5.4,371.6,27.3,901
8.9,6.5,370.5,27.1,1001
9.4,5.8,371.2,26.6,1101
5.1,5.0,372.0,30.9,1201
7.5,5.7,371.3,28.5,1301
7.1,5.5,371.5,28.9,1401
5.9,5.4,371.6,30.1,1501
6.7,5.6,371.4,29.3,1601
6.2,5.9,371.1,29.8,1701
7.2,4.3,372.7,28.8,1801
7.1,3.7,373.3,28.9,1901
7.7,3.3,373.7,28.3,2001
6.8,3.5,373.5,29.2,2101
5.8,5.5,371.5,30.2,2201
5.9,5.2,371.8,30.1,2301
7.9,5.0,372.0,28.1,2401
7.1,5.2,371.8,28.9,2501
4.9,3.9,373.1,31.1,2601
5.0,3.5,373.5,31.0,2701
5.7,4.7,372.3,30.3,2801
5.8,3.5,373.5,30.2,2901
4.9,4.2,372.8,31.1,3001
5.6,3.9,373.1,30.4,3101
4.4,4.9,372.1,31.6,3201
4.7,3.8,373.8,30.7,3301
5.9,3.8,373.2,30.1,3401
6.0,4.3,372.7,30.0,3501
5.3,4.4,373.6,29.7,3601
5.2,3.8,373.2,30.8,3701
