FN,FP,MSE,TN,TP,sr
32.5,4.7,0.007901500091079839,372.3,3.5,101
18.6,5.9,0.004727620467521598,371.1,17.4,201
9.7,5.2,0.003296084474296137,371.8,26.3,301
8.4,7.5,0.002051657402827735,369.5,27.6,401
5.8,10.0,0.0023336711875709256,367.0,30.2,501
10.5,7.0,0.0014714743819990905,370.0,25.5,601
6.6,6.9,0.001376327392286867,370.1,29.4,701
8.6,7.9,0.0026050892961309914,369.1,27.4,801
6.7,7.8,0.002832239182479238,369.2,29.3,901
7.2,7.7,0.00198740231059196,369.3,28.8,1001
7.2,5.5,0.001803475479644863,371.5,28.8,1101
8.2,4.1,0.0010850563218867634,372.9,27.8,1201
7.2,4.7,0.0015853464593768968,372.3,28.8,1301
8.0,6.5,0.002668973697856301,370.5,28.0,1401
6.6,4.4,0.0012094129280511567,372.6,29.4,1501
7.5,6.0,0.002119968246605415,371.0,28.5,1601
8.2,4.0,0.0021701294168340163,373.0,27.8,1701
8.8,5.3,0.001069692251345199,371.7,27.2,1801
6.5,4.6,0.001498045282740871,372.4,29.5,1901
7.6,3.7,0.0010568328822899646,373.3,28.4,2001
7.5,3.6,0.0019392221748566682,373.4,28.5,2101
6.8,5.1,0.00149917344040851,371.9,29.2,2201
6.7,4.0,0.0010169908811010152,373.0,29.3,2301
6.1,6.4,0.001580476713323503,370.6,29.9,2401
6.1,5.4,0.001885814902732812,371.6,29.9,2501
5.5,3.7,0.0011682579787464426,373.3,30.5,2601
5.1,5.0,0.001489796544835593,372.0,30.9,2701
5.1,4.9,0.00225456435033156,372.1,30.9,2801
5.2,5.6,0.0014507102632237258,371.4,30.8,2901
5.7,4.5,0.0013068833071675722,372.5,30.3,3001
5.0,4.4,0.001145910957299621,372.6,31.0,3101
5.1,3.9,0.0012825125250771824,373.1,30.9,3201
5.0,4.0,0.0009074802971816614,373.5,30.5,3301
5.4,4.6,0.0010700085815928385,372.4,30.6,3401
5.3,4.6,0.0018060763187346094,372.4,30.7,3501
5.1,4.3,0.001600367372820158,373.7,29.9,3601
4.9,5.1,0.0013391296832602696,371.9,31.1,3701
