FN,FP,TN,TP,sr
9.9,5.8,371.2,26.1,101
7.5,10.0,367.0,28.5,201
8.9,9.7,367.3,27.1,301
9.6,9.9,367.1,26.4,401
8.2,8.2,368.8,27.8,501
8.3,7.0,370.0,27.7,601
9.2,6.3,370.7,26.8,701
10.5,7.4,369.6,25.5,801
8.0,8.1,368.9,28.0,901
8.5,7.0,370.0,27.5,1001
4.8,7.3,369.7,31.2,1101
7.3,7.8,369.2,28.7,1201
6.1,6.2,370.8,29.9,1301
7.1,6.8,370.2,28.9,1401
7.3,6.3,370.7,28.7,1501
4.8,5.9,371.1,31.2,1601
5.8,6.8,370.2,30.2,1701
5.8,5.1,371.9,30.2,1801
6.5,6.7,370.3,29.5,1901
6.1,6.1,370.9,29.9,2001
6.2,6.2,370.8,29.8,2101
6.3,5.7,371.3,29.7,2201
5.1,6.8,370.2,30.9,2301
5.2,5.3,371.7,30.8,2401
6.4,5.6,371.4,29.6,2501
4.8,5.2,371.8,31.2,2601
6.7,5.0,372.0,29.3,2701
4.7,5.4,371.6,31.3,2801
5.8,5.4,371.6,30.2,2901
4.8,4.4,372.6,31.2,3001
6.1,4.0,373.0,29.9,3101
4.0,3.5,373.5,32.0,3201
5.2,4.4,373.3,30.1,3301
4.9,5.6,371.4,31.1,3401
5.2,5.9,371.1,30.8,3501
5.0,5.2,372.8,30.0,3601
4.4,4.6,372.4,31.6,3701
