FN,FP,TN,TP,sr
35.2,4.1,372.9,0.8,101
23.7,11.2,365.8,12.3,201
11.5,8.1,368.9,24.5,301
10.7,4.4,372.6,25.3,401
7.4,8.0,369.0,28.6,501
10.1,8.1,368.9,25.9,601
9.3,7.2,369.8,26.7,701
10.0,5.4,371.6,26.0,801
8.0,4.3,372.7,28.0,901
9.0,6.6,370.4,27.0,1001
7.5,4.7,372.3,28.5,1101
8.1,5.9,371.1,27.9,1201
6.7,4.9,372.1,29.3,1301
6.7,5.6,371.4,29.3,1401
6.5,4.7,372.3,29.5,1501
5.1,7.4,369.6,30.9,1601
5.0,6.2,370.8,31.0,1701
5.6,4.9,372.1,30.4,1801
6.7,4.5,372.5,29.3,1901
7.0,4.0,373.0,29.0,2001
5.7,5.6,371.4,30.3,2101
4.4,5.8,371.2,31.6,2201
5.6,5.8,371.2,30.4,2301
7.5,5.3,371.7,28.5,2401
7.1,4.0,373.0,28.9,2501
3.7,5.3,371.7,32.3,2601
7.0,3.2,373.8,29.0,2701
5.3,3.8,373.2,30.7,2801
5.6,4.5,372.5,30.4,2901
5.3,5.5,371.5,30.7,3001
4.3,4.4,372.6,31.7,3101
5.7,3.8,373.2,30.3,3201
4.1,4.2,373.3,31.4,3301
4.7,5.1,371.9,31.3,3401
4.8,3.8,373.2,31.2,3501
4.5,4.6,373.4,30.5,3601
3.6,3.6,373.4,32.4,3701
