FN,FP,TN,TP,sr
26.5,19.7,357.3,9.5,101
12.9,9.4,367.6,23.1,201
10.1,7.4,369.6,25.9,301
7.4,10.2,366.8,28.6,401
9.2,6.8,370.2,26.8,501
8.0,6.9,370.1,28.0,601
8.9,5.0,372.0,27.1,701
7.8,6.3,370.7,28.2,801
6.4,5.8,371.2,29.6,901
7.2,6.4,370.6,28.8,1001
9.0,5.7,371.3,27.0,1101
6.3,6.2,370.8,29.7,1201
5.0,6.0,371.0,31.0,1301
6.4,6.4,370.6,29.6,1401
8.0,6.6,370.4,28.0,1501
6.4,7.7,369.3,29.6,1601
7.0,5.7,371.3,29.0,1701
7.6,7.8,369.2,28.4,1801
6.8,5.1,371.9,29.2,1901
5.8,6.8,370.2,30.2,2001
7.1,6.3,370.7,28.9,2101
5.2,6.5,370.5,30.8,2201
5.4,5.8,371.2,30.6,2301
8.6,4.5,372.5,27.4,2401
7.1,7.5,369.5,28.9,2501
5.5,8.6,368.4,30.5,2601
5.3,6.2,370.8,30.7,2701
8.5,5.8,371.2,27.5,2801
7.2,4.7,372.3,28.8,2901
5.9,5.5,371.5,30.1,3001
7.2,6.9,370.1,28.8,3101
7.3,5.9,371.1,28.7,3201
7.3,7.2,370.4,28.1,3301
6.3,7.0,370.0,29.7,3401
8.3,6.0,371.0,27.7,3501
6.2,8.0,370.0,28.8,3601
8.4,5.7,371.3,27.6,3701
