FN,FP,TN,TP,sr
35.0,9.7,367.3,1.0,101
20.5,5.8,371.2,15.5,201
10.5,6.0,371.0,25.5,301
10.8,7.2,369.8,25.2,401
7.5,6.8,370.2,28.5,501
7.1,9.3,367.7,28.9,601
11.2,4.9,372.1,24.8,701
8.1,5.3,371.7,27.9,801
7.5,6.5,370.5,28.5,901
5.5,7.8,369.2,30.5,1001
8.9,7.3,369.7,27.1,1101
6.5,5.7,371.3,29.5,1201
5.2,8.2,368.8,30.8,1301
6.7,5.3,371.7,29.3,1401
6.3,5.7,371.3,29.7,1501
5.3,4.9,372.1,30.7,1601
5.4,5.4,371.6,30.6,1701
8.8,4.4,372.6,27.2,1801
7.5,5.3,371.7,28.5,1901
6.6,4.7,372.3,29.4,2001
6.2,5.6,371.4,29.8,2101
7.4,4.2,372.8,28.6,2201
5.9,5.2,371.8,30.1,2301
6.8,5.7,371.3,29.2,2401
6.2,4.5,372.5,29.8,2501
6.8,4.8,372.2,29.2,2601
6.4,4.0,373.0,29.6,2701
6.4,3.3,373.7,29.6,2801
6.7,5.1,371.9,29.3,2901
7.3,3.8,373.2,28.7,3001
4.7,4.5,372.5,31.3,3101
4.3,3.3,373.7,31.7,3201
5.2,3.3,374.1,30.4,3301
4.3,4.7,372.3,31.7,3401
3.5,4.7,372.3,32.5,3501
4.5,5.2,372.8,30.5,3601
3.3,4.8,372.2,32.7,3701
