FN,FP,MSE,TN,TP,sr
13.9,11.1,0.0028813858242907994,365.9,22.1,101
8.1,10.9,0.004854721549636804,366.1,27.9,201
9.2,9.9,0.0026759632618898305,367.1,26.8,301
9.6,7.2,0.002385263574189104,369.8,26.4,401
10.2,10.0,0.002760837164599516,367.0,25.8,501
7.7,8.9,0.0017630444683585955,368.1,28.3,601
9.4,7.3,0.0034869836008728818,369.7,26.6,701
7.7,7.9,0.0020348118285355935,369.1,28.3,801
7.3,6.8,0.002787943195528088,370.2,28.7,901
5.9,8.6,0.003012412889725908,368.4,30.1,1001
6.5,7.0,0.003286388396640733,370.0,29.5,1101
7.3,7.1,0.0021896297316493065,369.9,28.7,1201
7.8,6.6,0.001400230415364989,370.4,28.2,1301
6.9,6.9,0.0022626176146000325,370.1,29.1,1401
5.9,6.2,0.0009750849995753983,370.8,30.1,1501
7.0,6.7,0.001960221833802933,370.3,29.0,1601
7.2,5.5,0.0024970272084790914,371.5,28.8,1701
6.6,5.2,0.0025848465618157823,371.8,29.4,1801
6.6,6.4,0.0020654190514728323,370.6,29.4,1901
6.5,5.9,0.0012859584514232185,371.1,29.5,2001
5.9,5.8,0.0008819207459950429,371.2,30.1,2101
6.5,4.5,0.0019707260053183785,372.5,29.5,2201
4.9,5.5,0.0013540679378933802,371.5,31.1,2301
6.4,6.4,0.001755807330494617,370.6,29.6,2401
6.5,5.0,0.001497680448219869,372.0,29.5,2501
6.7,5.3,0.001947412606054025,371.7,29.3,2601
5.8,5.7,0.0016654038199688365,371.3,30.2,2701
5.4,4.5,0.0018029168063618422,372.5,30.6,2801
6.3,4.9,0.0015648401418908088,372.1,29.7,2901
5.1,4.3,0.0009689804283691674,372.7,30.9,3001
5.4,4.8,0.0011246560582960975,372.2,30.6,3101
6.4,4.9,0.0013066281414360653,372.1,29.6,3201
4.8,4.6,0.000942131641005391,372.9,30.7,3301
5.4,4.2,0.0012336096444115039,372.8,30.6,3401
4.8,4.1,0.0009370300913523523,372.9,31.2,3501
3.6,4.8,0.001380288517690257,373.2,31.4,3601
5.6,3.9,0.0009845129399639037,373.1,30.4,3701
