FN,FP,MSE,TN,TP,sr
22.4,4.4,0.006331406341794184,372.6,13.6,101
10.8,9.8,0.002416102930121332,367.2,25.2,201
7.7,6.8,0.003287996205033456,370.2,28.3,301
6.7,8.7,0.002137439414066811,368.3,29.3,401
6.8,8.4,0.0021597487822874813,368.6,29.2,501
6.5,4.9,0.0015311928532966176,372.1,29.5,601
6.9,6.7,0.0028508295698424268,370.3,29.1,701
7.6,6.4,0.001896686428264707,370.6,28.4,801
8.1,6.1,0.0016874077618553598,370.9,27.9,901
7.4,7.6,0.0019331398160250454,369.4,28.6,1001
8.6,7.1,0.0022262638527697836,369.9,27.4,1101
7.4,6.4,0.0009236938845628795,370.6,28.6,1201
7.1,5.7,0.0016900623630346692,371.3,28.9,1301
6.1,5.0,0.0017451655438765474,372.0,29.9,1401
6.1,5.4,0.001335619843027871,371.6,29.9,1501
7.9,5.0,0.0012302704248207817,372.0,28.1,1601
7.1,5.3,0.0017143039246209132,371.7,28.9,1701
6.3,5.3,0.0013623149727724668,371.7,29.7,1801
7.6,4.5,0.0016553342708591269,372.5,28.4,1901
6.3,5.2,0.0011713101791105299,371.8,29.7,2001
5.8,5.0,0.001191959750346684,372.0,30.2,2101
6.7,3.8,0.0010716622143897671,373.2,29.3,2201
5.5,5.9,0.0010884854036027497,371.1,30.5,2301
6.4,6.1,0.0018395047626808335,370.9,29.6,2401
6.1,5.3,0.0013629092655430036,371.7,29.9,2501
6.4,5.4,0.0011743708116297683,371.6,29.6,2601
5.7,5.6,0.0018077292477211289,371.4,30.3,2701
4.4,5.6,0.001254420614366507,371.4,31.6,2801
5.3,6.4,0.0017961619950727116,370.6,30.7,2901
4.7,4.9,0.0013837398939740423,372.1,31.3,3001
5.7,5.1,0.0011039418504443135,371.9,30.3,3101
5.0,3.9,0.00111505385637434,373.1,31.0,3201
6.3,6.7,0.0012559832255119674,370.8,29.2,3301
5.9,4.9,0.0014806119387560887,372.1,30.1,3401
6.8,5.3,0.00165237611568292,371.7,29.2,3501
4.2,6.0,0.0013491020115904747,372.0,30.8,3601
5.3,5.7,0.0019959793307608273,371.3,30.7,3701
