FN,FP,TN,TP,sr
33.5,10.3,366.7,2.5,101
17.5,8.8,368.2,18.5,201
9.7,5.9,371.1,26.3,301
7.2,8.3,368.7,28.8,401
9.0,9.1,367.9,27.0,501
9.3,8.2,368.8,26.7,601
7.3,6.3,370.7,28.7,701
6.3,8.8,368.2,29.7,801
7.2,5.3,371.7,28.8,901
8.9,6.7,370.3,27.1,1001
7.2,7.2,369.8,28.8,1101
7.5,6.6,370.4,28.5,1201
6.4,6.0,371.0,29.6,1301
6.1,4.8,372.2,29.9,1401
7.0,5.9,371.1,29.0,1501
5.5,4.9,372.1,30.5,1601
5.6,5.1,371.9,30.4,1701
6.6,4.4,372.6,29.4,1801
6.2,4.6,372.4,29.8,1901
6.5,5.3,371.7,29.5,2001
6.5,4.6,372.4,29.5,2101
6.3,5.8,371.2,29.7,2201
6.2,3.6,373.4,29.8,2301
5.4,4.7,372.3,30.6,2401
5.7,5.0,372.0,30.3,2501
4.7,4.0,373.0,31.3,2601
5.3,4.6,372.4,30.7,2701
5.5,5.3,371.7,30.5,2801
5.5,3.2,373.8,30.5,2901
5.4,4.6,372.4,30.6,3001
4.8,3.6,373.4,31.2,3101
5.8,4.1,372.9,30.2,3201
5.5,4.3,373.3,29.9,3301
6.0,3.0,374.0,30.0,3401
5.6,4.5,372.5,30.4,3501
5.6,2.5,375.5,29.4,3601
4.6,2.5,374.5,31.4,3701
