FN,FP,TN,TP,sr
13.4,14.2,362.8,22.6,101
10.4,9.5,367.5,25.6,201
8.2,10.1,366.9,27.8,301
9.9,9.6,367.4,26.1,401
9.5,6.6,370.4,26.5,501
9.3,8.1,368.9,26.7,601
8.9,10.7,366.3,27.1,701
6.7,6.9,370.1,29.3,801
7.8,8.1,368.9,28.2,901
6.4,5.9,371.1,29.6,1001
8.0,5.7,371.3,28.0,1101
7.2,5.6,371.4,28.8,1201
6.7,7.1,369.9,29.3,1301
5.3,5.5,371.5,30.7,1401
6.1,6.8,370.2,29.9,1501
6.1,6.8,370.2,29.9,1601
6.1,7.0,370.0,29.9,1701
6.0,6.1,370.9,30.0,1801
6.5,6.1,370.9,29.5,1901
6.0,4.8,372.2,30.0,2001
7.4,5.0,372.0,28.6,2101
7.5,5.5,371.5,28.5,2201
6.0,4.2,372.8,30.0,2301
6.3,5.2,371.8,29.7,2401
5.1,5.6,371.4,30.9,2501
6.3,5.4,371.6,29.7,2601
5.6,5.1,371.9,30.4,2701
5.8,4.3,372.7,30.2,2801
6.3,4.5,372.5,29.7,2901
5.1,5.9,371.1,30.9,3001
6.0,4.4,372.6,30.0,3101
4.8,5.5,371.5,31.2,3201
4.4,4.0,373.6,31.0,3301
4.6,4.5,372.5,31.4,3401
5.0,3.8,373.2,31.0,3501
4.8,5.3,372.7,30.2,3601
5.2,4.6,372.4,30.8,3701
