FN,FP,TN,TP,sr
16.8,9.5,367.5,19.2,101
11.8,7.9,369.1,24.2,201
11.2,7.3,369.7,24.8,301
8.7,6.9,370.1,27.3,401
9.0,9.5,367.5,27.0,501
11.3,8.1,368.9,24.7,601
9.0,7.6,369.4,27.0,701
8.1,6.8,370.2,27.9,801
7.9,7.9,369.1,28.1,901
6.7,8.6,368.4,29.3,1001
6.1,6.9,370.1,29.9,1101
6.2,7.8,369.2,29.8,1201
6.6,6.1,370.9,29.4,1301
6.4,6.6,370.4,29.6,1401
8.0,5.8,371.2,28.0,1501
6.5,5.5,371.5,29.5,1601
6.8,6.5,370.5,29.2,1701
6.6,6.2,370.8,29.4,1801
5.4,8.6,368.4,30.6,1901
5.9,5.9,371.1,30.1,2001
6.3,7.6,369.4,29.7,2101
6.4,8.3,368.7,29.6,2201
6.6,6.2,370.8,29.4,2301
7.0,7.6,369.4,29.0,2401
5.7,8.0,369.0,30.3,2501
6.4,7.4,369.6,29.6,2601
7.2,6.6,370.4,28.8,2701
4.8,8.5,368.5,31.2,2801
5.6,7.0,370.0,30.4,2901
7.2,7.0,370.0,28.8,3001
6.6,7.0,370.0,29.4,3101
8.4,5.3,371.7,27.6,3201
7.6,7.8,369.7,27.9,3301
7.9,5.8,371.2,28.1,3401
8.5,6.6,370.4,27.5,3501
8.0,3.9,374.1,27.0,3601
7.0,7.9,369.1,29.0,3701
