FN,FP,MSE,TN,TP,sr
10.2,12.0,0.0017036551221116223,365.0,25.8,101
11.3,11.7,0.006332528209727119,365.3,24.7,201
8.5,7.8,0.00350763621706247,369.2,27.5,301
8.1,8.6,0.002665859564164649,368.4,27.9,401
8.0,7.4,0.001758573673512107,369.6,28.0,501
7.5,9.1,0.0017121576727508476,367.9,28.5,601
8.5,6.7,0.0016984810165709447,370.3,27.5,701
8.4,8.2,0.0026851104773861984,368.8,27.6,801
8.4,7.5,0.0026620089803605323,369.5,27.6,901
8.1,7.3,0.0036792794734861987,369.7,27.9,1001
7.5,6.0,0.0028689990691118258,371.0,28.5,1101
6.4,7.0,0.001742636435099092,370.0,29.6,1201
6.6,6.4,0.002771942274406862,370.6,29.4,1301
6.9,7.6,0.0015600252722278178,369.4,29.1,1401
5.9,6.4,0.0016030154210837622,370.6,30.1,1501
6.9,6.2,0.0013824790968054556,370.8,29.1,1601
6.7,5.9,0.0020045554963146095,371.1,29.3,1701
7.3,6.0,0.001604540652912552,371.0,28.7,1801
6.6,5.1,0.0012658489486668907,371.9,29.4,1901
6.8,5.6,0.0024204001944910904,371.4,29.2,2001
6.3,6.2,0.001622437329048261,370.8,29.7,2101
4.7,4.9,0.0019058571285006493,372.1,31.3,2201
6.2,4.7,0.0019044664664946774,372.3,29.8,2301
5.1,5.6,0.0007356313710087541,371.4,30.9,2401
4.8,4.4,0.0009286115503869614,372.6,31.2,2501
6.8,6.0,0.0018857343889906943,371.0,29.2,2601
5.9,5.4,0.0024053962154269555,371.6,30.1,2701
4.7,6.0,0.001781651417148241,371.0,31.3,2801
5.3,4.1,0.0010395066843970802,372.9,30.7,2901
5.7,4.6,0.0014935971566592268,372.4,30.3,3001
5.9,5.0,0.0021861748560854325,372.0,30.1,3101
4.0,4.8,0.0016506363420078559,372.2,32.0,3201
4.9,4.8,0.0009730246748595385,372.9,30.4,3301
5.1,5.7,0.0010195439559920257,371.3,30.9,3401
6.1,3.5,0.0012945674806243835,373.5,29.9,3501
4.1,4.2,0.000887526845181676,373.8,30.9,3601
5.7,5.4,0.0015859481085408263,371.6,30.3,3701
