FN,FP,MSE,TN,TP,sr
33.6,10.8,0.007645042833976029,366.2,2.4,101
19.1,9.6,0.0046131749189845415,367.4,16.9,201
8.8,7.5,0.0020489852731591525,369.5,27.2,301
10.5,6.2,0.002248677734272436,370.8,25.5,401
6.0,7.5,0.0020530359780896344,369.5,30.0,501
6.0,8.3,0.0017853092786627484,368.7,30.0,601
4.8,8.3,0.0018369687872669168,368.7,31.2,701
8.6,8.3,0.0013468333475044167,368.7,27.4,801
7.2,7.8,0.002039529076533353,369.2,28.8,901
8.1,5.8,0.0017208630241666572,371.2,27.9,1001
9.7,4.2,0.0023794370305651375,372.8,26.3,1101
6.2,6.9,0.0020661415509865633,370.1,29.8,1201
8.3,6.3,0.0016956547557337343,370.7,27.7,1301
6.1,5.1,0.001492153585428844,371.9,29.9,1401
8.4,3.9,0.0011856166867184779,373.1,27.6,1501
8.5,5.6,0.0020318621698456442,371.4,27.5,1601
6.2,5.3,0.0019710394452737224,371.7,29.8,1701
7.8,4.3,0.0018673065040648285,372.7,28.2,1801
7.1,6.2,0.0018286346770341646,370.8,28.9,1901
6.4,4.9,0.0012590122914224622,372.1,29.6,2001
5.9,5.7,0.0018366226040937947,371.3,30.1,2101
6.1,5.4,0.002241329913191402,371.6,29.9,2201
6.8,6.8,0.0021653618378569177,370.2,29.2,2301
7.2,4.9,0.0016956980343255847,372.1,28.8,2401
6.4,4.6,0.0021780231923459485,372.4,29.6,2501
6.9,3.8,0.002048845835760845,373.2,29.1,2601
5.5,4.6,0.0011499522977597557,372.4,30.5,2701
5.7,6.5,0.0017132037894691885,370.5,30.3,2801
6.9,4.6,0.001159194167848866,372.4,29.1,2901
6.4,4.0,0.0014601195640042356,373.0,29.6,3001
6.8,4.0,0.002051732014070106,373.0,29.2,3101
6.9,3.8,0.0012135657650503234,373.2,29.1,3201
5.7,4.1,0.0011016591719086029,373.6,29.6,3301
6.0,3.4,0.0019337955109629697,373.6,30.0,3401
6.5,4.3,0.0013223043274220379,372.7,29.5,3501
5.9,4.5,0.001434742773573813,373.5,29.1,3601
5.9,5.0,0.0018056084493848455,372.0,30.1,3701
