FN,FP,MSE,TN,TP,sr
14.5,14.4,0.00453170173304145,362.6,21.5,101
6.9,10.3,0.0023922852900048965,366.7,29.1,201
7.9,7.7,0.0035117036669219783,369.3,28.1,301
8.8,6.7,0.0023400263807797387,370.3,27.2,401
9.4,5.9,0.002483243275079979,371.1,26.6,501
7.4,4.2,0.0022684733755816656,372.8,28.6,601
8.1,6.4,0.002163356275290758,370.6,27.9,701
7.6,6.6,0.0016648455153590927,370.4,28.4,801
8.5,7.3,0.0020548254060016105,369.7,27.5,901
8.1,6.4,0.0021978591403026505,370.6,27.9,1001
7.0,5.8,0.002020750422725588,371.2,29.0,1101
8.5,7.2,0.0020156501197919605,369.8,27.5,1201
6.0,6.4,0.0018997114492012794,370.6,30.0,1301
5.2,6.6,0.0023328506755274135,370.4,30.8,1401
5.8,7.0,0.0013994191993502792,370.0,30.2,1501
5.8,5.9,0.002321008160530055,371.1,30.2,1601
5.6,6.5,0.001746684257572316,370.5,30.4,1701
6.2,5.2,0.0012969967115987796,371.8,29.8,1801
8.0,5.7,0.002180537031785232,371.3,28.0,1901
5.9,7.1,0.0023938793343038427,369.9,30.1,2001
5.4,6.1,0.0014714938318697208,370.9,30.6,2101
6.0,4.8,0.0027140636735989744,372.2,30.0,2201
6.1,5.8,0.0005337384120915032,371.2,29.9,2301
7.2,4.9,0.001850941109682262,372.1,28.8,2401
4.5,4.6,0.001018798135286238,372.4,31.5,2501
7.2,5.5,0.002065673336941884,371.5,28.8,2601
5.6,4.9,0.0010191067934421916,372.1,30.4,2701
6.9,4.1,0.0012413261882213002,372.9,29.1,2801
4.9,5.0,0.0011194336118305003,372.0,31.1,2901
5.1,5.2,0.0017884943924281408,371.8,30.9,3001
5.9,5.0,0.0009750236788993583,372.0,30.1,3101
4.9,3.6,0.001342196431210314,373.4,31.1,3201
4.3,3.9,0.0008780412754573813,373.6,31.2,3301
5.8,5.1,0.0024035006065660424,371.9,30.2,3401
4.1,4.6,0.0017267540093205385,372.4,31.9,3501
4.3,4.6,0.0009293262653112614,373.4,30.7,3601
4.9,5.3,0.0015195557567544281,371.7,31.1,3701
