FN,FP,MSE,TN,TP,sr
12.6,9.8,0.003775213677916707,367.2,23.4,101
9.6,8.0,0.002735957886587167,369.0,26.4,201
8.3,10.2,0.0035747766143544796,366.8,27.7,301
9.9,7.6,0.0038212772397094434,369.4,26.1,401
9.0,8.4,0.0020841777538636807,368.6,27.0,501
7.8,7.2,0.004001674021462954,369.8,28.2,601
8.3,7.5,0.003760600023725586,369.5,27.7,701
7.5,8.0,0.0019012463930697366,369.0,28.5,801
8.7,6.5,0.0029495130317998453,370.5,27.3,901
6.3,5.5,0.0016539457567647125,371.5,29.7,1001
6.9,9.1,0.003053108775742829,367.9,29.1,1101
6.9,7.0,0.002130524951445001,370.0,29.1,1201
6.5,6.9,0.0019191620607572392,370.1,29.5,1301
6.0,7.2,0.001860452203628449,369.8,30.0,1401
7.6,6.2,0.0029009190154037504,370.8,28.4,1501
5.3,6.2,0.001531730643154286,370.8,30.7,1601
7.0,6.2,0.0015972269984619873,370.8,29.0,1701
6.5,4.5,0.0017490636187756613,372.5,29.5,1801
7.1,4.5,0.00196548319021512,372.5,28.9,1901
8.0,5.5,0.0019227615916081104,371.5,28.0,2001
6.2,5.2,0.0012833121236431812,371.8,29.8,2101
4.6,5.1,0.0015202230280648116,371.9,31.4,2201
7.2,4.5,0.0022560302071607257,372.5,28.8,2301
4.9,5.2,0.0009715881902726354,371.8,31.1,2401
5.3,4.3,0.0010844741172576528,372.7,30.7,2501
5.1,5.9,0.002026378757810387,371.1,30.9,2601
5.2,4.9,0.0011846971176813943,372.1,30.8,2701
5.5,4.7,0.0012892405112034128,372.3,30.5,2801
4.7,5.2,0.0020180744194623654,371.8,31.3,2901
6.0,4.3,0.0021092953363562143,372.7,30.0,3001
4.6,4.8,0.0007693324640551593,372.2,31.4,3101
5.3,4.5,0.0009727314932876093,372.5,30.7,3201
5.9,3.5,0.0023271262367149164,374.1,29.5,3301
5.6,4.6,0.0020178375470630517,372.4,30.4,3401
5.4,5.0,0.0016317513737112755,372.0,30.6,3501
5.0,4.4,0.0018144177867797841,373.6,30.0,3601
5.5,3.8,0.0014120410662486135,373.2,30.5,3701
