FN,FP,MSE,TN,TP,sr
15.8,12.9,0.004317841505395642,364.1,20.2,101
10.0,7.4,0.002649348002727717,369.6,26.0,201
9.4,8.4,0.0016465359969210652,368.6,26.6,301
9.5,7.1,0.001503635805024294,369.9,26.5,401
8.7,9.5,0.0019125003113018319,367.5,27.3,501
8.5,6.8,0.0024599769416013004,370.2,27.5,601
7.6,7.4,0.0014923878418381157,369.6,28.4,701
8.0,6.6,0.0013309422651475982,370.4,28.0,801
6.7,6.5,0.0023944406805941837,370.5,29.3,901
7.0,5.6,0.001979106854120499,371.4,29.0,1001
7.9,5.5,0.0021457385116691917,371.5,28.1,1101
6.0,8.6,0.0027890317837644674,368.4,30.0,1201
7.0,6.1,0.0010955877432236652,370.9,29.0,1301
7.1,6.4,0.0019231379092913303,370.6,28.9,1401
6.3,6.0,0.0011825023874850872,371.0,29.7,1501
7.1,6.1,0.0017595799345772188,370.9,28.9,1601
6.4,5.1,0.0016938856288063614,371.9,29.6,1701
6.4,6.4,0.0011825544751110026,370.6,29.6,1801
6.5,5.5,0.0011427425821699093,371.5,29.5,1901
7.3,6.0,0.002775894600310484,371.0,28.7,2001
5.2,7.0,0.001736514613838363,370.0,30.8,2101
4.9,5.9,0.0011250374492194478,371.1,31.1,2201
5.4,5.4,0.0013432482625493085,371.6,30.6,2301
6.0,5.4,0.002420190098520709,371.6,30.0,2401
6.4,5.4,0.001420610932363246,371.6,29.6,2501
5.7,5.2,0.0011409963161891378,371.8,30.3,2601
5.4,4.4,0.002047428740555592,372.6,30.6,2701
6.5,4.8,0.0019240891352066115,372.2,29.5,2801
7.2,5.6,0.0020658420713679185,371.4,28.8,2901
6.6,3.6,0.0007934487581053651,373.4,29.4,3001
5.7,4.9,0.0022537322287305658,372.1,30.3,3101
4.7,4.8,0.0014616106417564515,372.2,31.3,3201
4.8,4.8,0.0013231237145274407,372.5,30.9,3301
4.9,4.4,0.0007525872819255565,372.6,31.1,3401
4.8,4.1,0.0009002335267413647,372.9,31.2,3501
5.5,3.5,0.0011356962441712315,374.5,29.5,3601
5.1,4.7,0.000719850186458174,372.3,30.9,3701
