FN,FP,TN,TP,sr
19.6,11.5,365.5,16.4,101
9.6,6.8,370.2,26.4,201
10.5,6.6,370.4,25.5,301
8.6,6.2,370.8,27.4,401
9.1,6.8,370.2,26.9,501
10.1,8.1,368.9,25.9,601
7.2,7.0,370.0,28.8,701
8.9,7.3,369.7,27.1,801
6.4,7.4,369.6,29.6,901
7.7,6.6,370.4,28.3,1001
7.2,5.0,372.0,28.8,1101
7.9,4.9,372.1,28.1,1201
8.1,5.5,371.5,27.9,1301
8.6,6.7,370.3,27.4,1401
5.2,6.3,370.7,30.8,1501
6.7,5.1,371.9,29.3,1601
7.6,4.3,372.7,28.4,1701
6.2,4.8,372.2,29.8,1801
7.1,4.7,372.3,28.9,1901
6.4,5.8,371.2,29.6,2001
5.7,6.0,371.0,30.3,2101
6.6,5.3,371.7,29.4,2201
6.2,4.2,372.8,29.8,2301
7.0,4.4,372.6,29.0,2401
6.8,3.5,373.5,29.2,2501
6.6,6.3,370.7,29.4,2601
6.6,4.3,372.7,29.4,2701
7.2,3.3,373.7,28.8,2801
6.3,4.2,372.8,29.7,2901
5.6,5.6,371.4,30.4,3001
6.8,4.4,372.6,29.2,3101
6.1,4.9,372.1,29.9,3201
4.7,6.5,371.3,30.5,3301
6.2,4.5,372.5,29.8,3401
5.9,4.1,372.9,30.1,3501
5.1,4.7,373.3,29.9,3601
7.1,3.8,373.2,28.9,3701
