FN,FP,TN,TP,sr
14.5,8.5,368.5,21.5,101
12.0,7.2,369.8,24.0,201
14.2,6.9,370.1,21.8,301
10.3,9.7,367.3,25.7,401
11.0,7.3,369.7,25.0,501
8.8,9.1,367.9,27.2,601
7.9,5.5,371.5,28.1,701
9.0,7.1,369.9,27.0,801
9.9,7.3,369.7,26.1,901
9.2,8.6,368.4,26.8,1001
9.6,6.3,370.7,26.4,1101
8.7,6.0,371.0,27.3,1201
8.5,5.4,371.6,27.5,1301
7.5,6.7,370.3,28.5,1401
7.3,5.6,371.4,28.7,1501
7.4,6.1,370.9,28.6,1601
8.2,4.4,372.6,27.8,1701
7.5,3.6,373.4,28.5,1801
7.5,4.6,372.4,28.5,1901
8.5,6.2,370.8,27.5,2001
6.8,5.5,371.5,29.2,2101
6.3,4.1,372.9,29.7,2201
6.6,4.6,372.4,29.4,2301
5.5,4.4,372.6,30.5,2401
7.1,4.8,372.2,28.9,2501
6.0,4.5,372.5,30.0,2601
5.6,4.6,372.4,30.4,2701
6.1,4.3,372.7,29.9,2801
6.3,4.6,372.4,29.7,2901
6.4,4.0,373.0,29.6,3001
6.4,4.5,372.5,29.6,3101
5.5,5.7,371.3,30.5,3201
5.3,3.9,373.3,30.5,3301
5.6,3.6,373.4,30.4,3401
4.2,4.8,372.2,31.8,3501
4.8,4.4,373.6,30.2,3601
5.9,4.9,372.1,30.1,3701
