FN,FP,MSE,TN,TP,sr
14.3,12.8,0.009048426150121067,364.2,21.7,101
8.1,10.5,0.0048692512390518155,366.5,27.9,201
11.8,7.8,0.002709323552446731,369.2,24.2,301
9.0,10.1,0.0050013471228290566,366.9,27.0,401
11.1,8.7,0.005374799941007749,368.3,24.9,501
9.6,7.6,0.002805952627612833,369.4,26.4,601
10.0,6.1,0.002520612898693705,370.9,26.0,701
8.4,10.9,0.0029789061718634388,366.1,27.6,801
7.8,8.2,0.002789176829781114,368.8,28.2,901
6.9,9.0,0.0018024112321765131,368.0,29.1,1001
7.9,6.0,0.001862254570890557,371.0,28.1,1101
6.7,8.7,0.002880486431930112,368.3,29.3,1201
6.4,7.3,0.002723833922125969,369.7,29.6,1301
6.9,5.7,0.0021766211589988797,371.3,29.1,1401
7.3,5.8,0.0024816884091015874,371.2,28.7,1501
6.3,5.1,0.0017645249473187761,371.9,29.7,1601
6.2,4.2,0.0016276462063543142,372.8,29.8,1701
5.4,7.3,0.0022073590660695243,369.7,30.6,1801
6.6,5.4,0.0017566937691105538,371.6,29.4,1901
6.5,6.0,0.0014762758695454272,371.0,29.5,2001
5.4,5.7,0.0011243267846836797,371.3,30.6,2101
4.9,4.8,0.0013593823154860562,372.2,31.1,2201
6.0,4.2,0.0019416885381958204,372.8,30.0,2301
6.3,6.2,0.0017879981878834383,370.8,29.7,2401
5.5,4.2,0.0012758708920343413,372.8,30.5,2501
5.1,4.5,0.0017628861542820663,372.5,30.9,2601
5.4,5.5,0.001261636071644671,371.5,30.6,2701
5.1,4.1,0.0008639809054972823,372.9,30.9,2801
5.6,3.0,0.0008788610897690173,374.0,30.4,2901
5.2,4.7,0.0017085074945673514,372.3,30.8,3001
5.1,3.4,0.0009889339005241845,373.6,30.9,3101
5.1,3.1,0.00090129035141689,373.9,30.9,3201
5.4,3.0,0.0004977956470161487,374.3,30.3,3301
3.8,4.7,0.0008017223424671534,372.3,32.2,3401
5.1,5.1,0.0018088661593143982,371.9,30.9,3501
5.1,4.0,0.0017138142737574483,374.0,29.9,3601
4.9,5.3,0.0014606070126699552,371.7,31.1,3701
