FN,FP,TN,TP,sr
17.9,14.8,362.2,18.1,101
12.4,8.5,368.5,23.6,201
9.9,6.8,370.2,26.1,301
9.8,9.5,367.5,26.2,401
8.6,6.2,370.8,27.4,501
8.7,7.5,369.5,27.3,601
9.6,5.5,371.5,26.4,701
7.4,5.7,371.3,28.6,801
7.3,5.7,371.3,28.7,901
6.1,6.9,370.1,29.9,1001
7.2,6.1,370.9,28.8,1101
6.8,5.9,371.1,29.2,1201
8.0,5.1,371.9,28.0,1301
6.9,6.1,370.9,29.1,1401
7.4,5.9,371.1,28.6,1501
8.3,5.3,371.7,27.7,1601
7.6,5.1,371.9,28.4,1701
6.4,6.2,370.8,29.6,1801
5.3,7.2,369.8,30.7,1901
7.3,8.1,368.9,28.7,2001
5.2,6.3,370.7,30.8,2101
7.2,5.9,371.1,28.8,2201
5.0,8.3,368.7,31.0,2301
7.6,7.6,369.4,28.4,2401
5.3,7.2,369.8,30.7,2501
6.2,5.0,372.0,29.8,2601
5.6,6.9,370.1,30.4,2701
7.0,8.8,368.2,29.0,2801
6.3,6.8,370.2,29.7,2901
9.5,5.0,372.0,26.5,3001
7.3,6.4,370.6,28.7,3101
7.3,6.6,370.4,28.7,3201
7.4,6.9,370.5,28.2,3301
7.1,7.6,369.4,28.9,3401
6.7,8.0,369.0,29.3,3501
6.0,6.9,371.1,29.0,3601
7.6,4.6,372.4,28.4,3701
