FN,FP,TN,TP,sr
14.4,6.8,370.2,21.6,101
14.7,9.6,367.4,21.3,201
10.1,10.9,366.1,25.9,301
8.7,11.6,365.4,27.3,401
10.9,5.8,371.2,25.1,501
8.8,6.8,370.2,27.2,601
5.8,7.2,369.8,30.2,701
7.7,7.4,369.6,28.3,801
7.8,6.8,370.2,28.2,901
8.3,6.1,370.9,27.7,1001
6.8,6.1,370.9,29.2,1101
6.7,7.1,369.9,29.3,1201
9.1,5.4,371.6,26.9,1301
7.9,6.9,370.1,28.1,1401
7.7,6.3,370.7,28.3,1501
4.1,7.9,369.1,31.9,1601
5.9,7.7,369.3,30.1,1701
6.7,5.8,371.2,29.3,1801
7.3,5.3,371.7,28.7,1901
6.1,7.2,369.8,29.9,2001
5.7,8.5,368.5,30.3,2101
6.3,7.1,369.9,29.7,2201
5.3,8.6,368.4,30.7,2301
7.1,5.8,371.2,28.9,2401
6.9,8.7,368.3,29.1,2501
6.6,6.2,370.8,29.4,2601
7.4,5.4,371.6,28.6,2701
6.3,6.2,370.8,29.7,2801
9.7,3.7,373.3,26.3,2901
6.7,8.0,369.0,29.3,3001
6.4,7.5,369.5,29.6,3101
6.2,8.1,368.9,29.8,3201
7.7,5.1,372.5,27.7,3301
6.9,6.8,370.2,29.1,3401
8.7,6.3,370.7,27.3,3501
5.7,7.0,371.0,29.3,3601
8.0,7.8,369.2,28.0,3701
