FN,FP,TN,TP,sr
33.6,15.1,361.9,2.4,101
18.5,7.0,370.0,17.5,201
10.4,3.7,373.3,25.6,301
6.5,8.0,369.0,29.5,401
9.1,5.7,371.3,26.9,501
7.2,7.1,369.9,28.8,601
6.6,7.5,369.5,29.4,701
7.9,8.0,369.0,28.1,801
8.1,7.2,369.8,27.9,901
6.0,7.5,369.5,30.0,1001
6.5,5.6,371.4,29.5,1101
8.0,5.6,371.4,28.0,1201
7.0,5.3,371.7,29.0,1301
7.1,4.8,372.2,28.9,1401
6.8,5.6,371.4,29.2,1501
5.6,5.2,371.8,30.4,1601
7.0,5.3,371.7,29.0,1701
6.5,5.1,371.9,29.5,1801
8.0,4.0,373.0,28.0,1901
6.9,4.5,372.5,29.1,2001
6.4,3.8,373.2,29.6,2101
6.2,4.5,372.5,29.8,2201
6.4,4.3,372.7,29.6,2301
5.9,4.1,372.9,30.1,2401
6.1,4.0,373.0,29.9,2501
6.1,4.2,372.8,29.9,2601
4.7,3.5,373.5,31.3,2701
5.9,4.2,372.8,30.1,2801
6.9,3.4,373.6,29.1,2901
5.4,3.3,373.7,30.6,3001
5.9,5.3,371.7,30.1,3101
5.4,5.1,371.9,30.6,3201
5.6,5.0,372.2,30.2,3301
5.4,3.2,373.8,30.6,3401
3.6,4.6,372.4,32.4,3501
4.7,3.9,374.1,30.3,3601
6.0,3.3,373.7,30.0,3701
