FN,FP,TN,TP,sr
24.9,19.5,357.5,11.1,101
12.1,8.2,368.8,23.9,201
7.7,7.9,369.1,28.3,301
9.5,7.2,369.8,26.5,401
8.9,7.0,370.0,27.1,501
8.0,5.4,371.6,28.0,601
8.0,6.6,370.4,28.0,701
8.6,6.9,370.1,27.4,801
8.8,5.6,371.4,27.2,901
7.0,6.3,370.7,29.0,1001
7.7,7.7,369.3,28.3,1101
6.3,3.9,373.1,29.7,1201
7.6,5.8,371.2,28.4,1301
5.7,4.9,372.1,30.3,1401
7.6,6.8,370.2,28.4,1501
7.9,5.2,371.8,28.1,1601
7.6,5.4,371.6,28.4,1701
6.5,5.3,371.7,29.5,1801
7.7,4.8,372.2,28.3,1901
5.8,4.9,372.1,30.2,2001
5.9,5.8,371.2,30.1,2101
7.5,4.0,373.0,28.5,2201
7.9,3.8,373.2,28.1,2301
7.1,4.3,372.7,28.9,2401
5.1,4.5,372.5,30.9,2501
7.0,4.9,372.1,29.0,2601
5.3,4.4,372.6,30.7,2701
6.7,5.7,371.3,29.3,2801
6.3,4.1,372.9,29.7,2901
5.5,4.0,373.0,30.5,3001
4.7,4.3,372.7,31.3,3101
5.5,4.9,372.1,30.5,3201
6.0,5.1,372.5,29.4,3301
5.6,4.8,372.2,30.4,3401
6.2,4.5,372.5,29.8,3501
6.0,3.6,374.4,29.0,3601
5.3,4.4,372.6,30.7,3701
