FN,FP,TN,TP,sr
27.5,19.9,357.1,8.5,101
15.0,6.2,370.8,21.0,201
10.5,7.0,370.0,25.5,301
6.9,9.8,367.2,29.1,401
7.6,5.2,371.8,28.4,501
8.7,6.0,371.0,27.3,601
8.3,7.4,369.6,27.7,701
8.6,7.1,369.9,27.4,801
7.5,5.0,372.0,28.5,901
9.4,4.3,372.7,26.6,1001
6.2,6.5,370.5,29.8,1101
8.2,5.6,371.4,27.8,1201
6.5,4.4,372.6,29.5,1301
7.2,4.1,372.9,28.8,1401
8.9,5.0,372.0,27.1,1501
6.3,4.1,372.9,29.7,1601
6.7,4.7,372.3,29.3,1701
6.7,5.2,371.8,29.3,1801
6.8,4.6,372.4,29.2,1901
7.1,4.5,372.5,28.9,2001
6.1,6.0,371.0,29.9,2101
7.3,4.7,372.3,28.7,2201
6.3,5.0,372.0,29.7,2301
4.9,5.8,371.2,31.1,2401
6.1,3.5,373.5,29.9,2501
5.1,4.1,372.9,30.9,2601
5.6,4.4,372.6,30.4,2701
5.9,3.8,373.2,30.1,2801
5.4,3.7,373.3,30.6,2901
6.0,3.1,373.9,30.0,3001
5.8,4.5,372.5,30.2,3101
5.7,4.7,372.3,30.3,3201
5.8,2.2,375.4,29.6,3301
5.6,3.5,373.5,30.4,3401
5.6,3.6,373.4,30.4,3501
4.4,4.3,373.7,30.6,3601
6.0,5.3,371.7,30.0,3701
