FN,FP,TN,TP,sr
32.9,21.8,355.2,3.1,101
21.5,4.7,372.3,14.5,201
11.5,7.2,369.8,24.5,301
6.6,6.8,370.2,29.4,401
8.8,6.1,370.9,27.2,501
8.7,6.5,370.5,27.3,601
6.8,5.8,371.2,29.2,701
5.9,7.3,369.7,30.1,801
7.8,8.6,368.4,28.2,901
8.5,6.2,370.8,27.5,1001
6.7,6.7,370.3,29.3,1101
7.6,6.6,370.4,28.4,1201
8.3,4.9,372.1,27.7,1301
7.7,6.0,371.0,28.3,1401
7.2,4.3,372.7,28.8,1501
7.0,7.0,370.0,29.0,1601
7.6,5.5,371.5,28.4,1701
8.1,6.1,370.9,27.9,1801
6.0,4.4,372.6,30.0,1901
7.3,6.9,370.1,28.7,2001
5.7,5.0,372.0,30.3,2101
6.0,5.5,371.5,30.0,2201
5.1,4.6,372.4,30.9,2301
6.6,4.6,372.4,29.4,2401
6.9,5.6,371.4,29.1,2501
5.6,3.9,373.1,30.4,2601
3.9,4.5,372.5,32.1,2701
5.3,4.5,372.5,30.7,2801
5.6,4.2,372.8,30.4,2901
4.1,4.3,372.7,31.9,3001
6.2,4.8,372.2,29.8,3101
5.0,3.3,373.7,31.0,3201
4.7,3.9,373.6,30.8,3301
3.3,3.9,373.1,32.7,3401
5.9,4.5,372.5,30.1,3501
5.9,2.6,375.4,29.1,3601
7.2,3.3,373.7,28.8,3701
