FN,FP,MSE,TN,TP,sr
35.5,1.0,0.007347159569106138,376.0,0.5,101
21.2,6.3,0.003501398977670164,370.7,14.8,201
13.0,9.7,0.005364249710166751,367.3,23.0,301
9.7,7.0,0.0026055287115235104,370.0,26.3,401
8.1,7.8,0.0028113453368812233,369.2,27.9,501
7.9,7.5,0.002846890179295695,369.5,28.1,601
5.9,8.6,0.0016776918681386654,368.4,30.1,701
6.4,7.3,0.0018379993937145869,369.7,29.6,801
7.8,8.6,0.001653625577177141,368.4,28.2,901
6.1,6.0,0.001677050135595969,371.0,29.9,1001
7.5,7.5,0.0015764205517244424,369.5,28.5,1101
6.6,5.8,0.0031205276364956324,371.2,29.4,1201
8.0,6.3,0.002136349315296365,370.7,28.0,1301
7.7,6.0,0.0012477749739577982,371.0,28.3,1401
7.6,4.7,0.0018217234033290313,372.3,28.4,1501
7.8,4.8,0.0020681776902968445,372.2,28.2,1601
7.5,4.9,0.0021917789201218976,372.1,28.5,1701
7.8,4.9,0.0024278483909620117,372.1,28.2,1801
9.1,3.3,0.0015948133464448841,373.7,26.9,1901
6.8,4.2,0.0017601214900468635,372.8,29.2,2001
6.8,4.2,0.0022448209123574615,372.8,29.2,2101
6.5,4.2,0.0012180556543038657,372.8,29.5,2201
8.1,3.2,0.0010481687942467015,373.8,27.9,2301
6.2,4.5,0.0015015604659542534,372.5,29.8,2401
7.6,4.7,0.0019156665861467096,372.3,28.4,2501
6.5,6.1,0.002200202532738672,370.9,29.5,2601
6.3,4.1,0.0018056490339193258,372.9,29.7,2701
6.6,5.0,0.0015745400117296929,372.0,29.4,2801
5.9,4.2,0.001640131962357078,372.8,30.1,2901
6.4,4.6,0.0011499578490322905,372.4,29.6,3001
7.0,6.1,0.0013870058583404404,370.9,29.0,3101
6.1,4.4,0.0019744078057958377,372.6,29.9,3201
6.3,5.3,0.0014539080913162823,372.3,29.1,3301
5.8,4.1,0.001424147793834307,372.9,30.2,3401
6.9,4.5,0.0018752067995733723,372.5,29.1,3501
7.5,4.4,0.0017622704940956479,373.6,27.5,3601
6.8,4.5,0.0011300161357928715,372.5,29.2,3701
