FN,FP,TN,TP,sr
33.3,27.1,349.9,2.7,101
21.3,6.5,370.5,14.7,201
12.5,7.8,369.2,23.5,301
8.1,5.8,371.2,27.9,401
8.5,8.1,368.9,27.5,501
8.8,5.6,371.4,27.2,601
8.7,4.9,372.1,27.3,701
6.6,7.2,369.8,29.4,801
6.5,9.6,367.4,29.5,901
6.2,9.2,367.8,29.8,1001
9.2,5.0,372.0,26.8,1101
6.9,6.5,370.5,29.1,1201
8.9,5.5,371.5,27.1,1301
7.3,6.7,370.3,28.7,1401
6.3,6.7,370.3,29.7,1501
8.5,4.6,372.4,27.5,1601
6.5,6.2,370.8,29.5,1701
5.8,5.5,371.5,30.2,1801
5.7,5.5,371.5,30.3,1901
6.0,5.4,371.6,30.0,2001
6.3,5.2,371.8,29.7,2101
5.6,4.7,372.3,30.4,2201
7.8,3.5,373.5,28.2,2301
5.4,4.4,372.6,30.6,2401
4.5,5.2,371.8,31.5,2501
6.5,3.4,373.6,29.5,2601
8.1,4.5,372.5,27.9,2701
4.9,4.2,372.8,31.1,2801
5.4,4.7,372.3,30.6,2901
5.5,3.4,373.6,30.5,3001
5.2,3.4,373.6,30.8,3101
5.0,5.6,371.4,31.0,3201
5.3,4.6,373.0,30.1,3301
5.3,3.1,373.9,30.7,3401
5.2,4.2,372.8,30.8,3501
4.3,4.5,373.5,30.7,3601
5.2,3.9,373.1,30.8,3701
