FN,FP,TN,TP,sr
13.8,8.3,368.7,22.2,101
13.1,6.0,371.0,22.9,201
8.4,6.9,370.1,27.6,301
11.3,5.4,371.6,24.7,401
9.4,8.4,368.6,26.6,501
9.1,8.6,368.4,26.9,601
7.9,8.1,368.9,28.1,701
8.7,5.7,371.3,27.3,801
8.5,5.5,371.5,27.5,901
8.9,6.6,370.4,27.1,1001
8.5,5.7,371.3,27.5,1101
9.0,6.4,370.6,27.0,1201
7.5,5.2,371.8,28.5,1301
8.0,4.9,372.1,28.0,1401
7.6,7.0,370.0,28.4,1501
9.1,4.9,372.1,26.9,1601
6.3,5.5,371.5,29.7,1701
8.5,4.4,372.6,27.5,1801
7.6,4.8,372.2,28.4,1901
6.6,5.2,371.8,29.4,2001
7.1,5.7,371.3,28.9,2101
6.4,4.8,372.2,29.6,2201
5.9,7.2,369.8,30.1,2301
7.1,3.8,373.2,28.9,2401
6.2,3.6,373.4,29.8,2501
8.0,4.5,372.5,28.0,2601
6.9,5.7,371.3,29.1,2701
6.4,4.5,372.5,29.6,2801
5.6,5.0,372.0,30.4,2901
5.8,4.7,372.3,30.2,3001
5.0,4.1,372.9,31.0,3101
5.0,4.2,372.8,31.0,3201
6.8,3.2,374.2,28.8,3301
5.0,5.3,371.7,31.0,3401
5.3,4.9,372.1,30.7,3501
3.9,4.1,373.9,31.1,3601
4.7,4.6,372.4,31.3,3701
