FN,FP,TN,TP,sr
26.9,11.0,366.0,9.1,101
13.0,11.1,365.9,23.0,201
9.0,4.2,372.8,27.0,301
8.2,7.1,369.9,27.8,401
8.4,7.4,369.6,27.6,501
8.5,7.2,369.8,27.5,601
8.2,7.1,369.9,27.8,701
8.4,6.3,370.7,27.6,801
7.4,5.4,371.6,28.6,901
8.6,6.0,371.0,27.4,1001
8.5,6.1,370.9,27.5,1101
5.7,7.7,369.3,30.3,1201
8.1,4.8,372.2,27.9,1301
7.7,4.5,372.5,28.3,1401
7.4,6.3,370.7,28.6,1501
7.4,5.3,371.7,28.6,1601
6.9,4.8,372.2,29.1,1701
6.6,5.0,372.0,29.4,1801
6.6,4.3,372.7,29.4,1901
6.4,4.6,372.4,29.6,2001
4.2,4.4,372.6,31.8,2101
5.1,4.3,372.7,30.9,2201
6.5,5.6,371.4,29.5,2301
6.3,4.2,372.8,29.7,2401
6.6,6.0,371.0,29.4,2501
6.5,4.1,372.9,29.5,2601
5.0,4.8,372.2,31.0,2701
5.5,3.2,373.8,30.5,2801
5.8,3.5,373.5,30.2,2901
6.7,5.9,371.1,29.3,3001
6.1,4.0,373.0,29.9,3101
6.1,3.4,373.6,29.9,3201
5.8,4.5,373.2,29.5,3301
6.4,3.7,373.3,29.6,3401
4.7,4.1,372.9,31.3,3501
5.7,3.7,374.3,29.3,3601
6.1,3.4,373.6,29.9,3701
