FN,FP,TN,TP,sr
19.5,9.7,367.3,16.5,101
13.3,9.3,367.7,22.7,201
11.7,4.9,372.1,24.3,301
9.1,5.1,371.9,26.9,401
7.9,6.5,370.5,28.1,501
10.0,6.6,370.4,26.0,601
8.0,8.1,368.9,28.0,701
9.0,7.2,369.8,27.0,801
8.5,6.9,370.1,27.5,901
8.9,5.1,371.9,27.1,1001
8.4,5.1,371.9,27.6,1101
6.3,5.3,371.7,29.7,1201
6.6,5.4,371.6,29.4,1301
7.0,6.4,370.6,29.0,1401
7.1,5.7,371.3,28.9,1501
8.3,5.9,371.1,27.7,1601
7.3,6.5,370.5,28.7,1701
5.9,5.0,372.0,30.1,1801
5.7,6.1,370.9,30.3,1901
6.6,4.3,372.7,29.4,2001
6.6,6.2,370.8,29.4,2101
7.4,4.9,372.1,28.6,2201
6.9,4.8,372.2,29.1,2301
6.2,3.7,373.3,29.8,2401
6.0,4.3,372.7,30.0,2501
6.8,5.2,371.8,29.2,2601
5.4,5.7,371.3,30.6,2701
6.3,6.0,371.0,29.7,2801
5.2,5.3,371.7,30.8,2901
6.9,4.9,372.1,29.1,3001
6.3,3.3,373.7,29.7,3101
4.9,5.6,371.4,31.1,3201
5.3,4.1,373.4,30.2,3301
4.9,4.9,372.1,31.1,3401
7.0,3.0,374.0,29.0,3501
6.0,5.7,372.3,29.0,3601
4.9,4.6,372.4,31.1,3701
