FN,FP,MSE,TN,TP,sr
20.2,9.9,0.0037772423601769673,367.1,15.8,101
10.4,11.6,0.0027281038728215763,365.4,25.6,201
6.5,8.7,0.0020524859771918888,368.3,29.5,301
9.3,7.5,0.003204792856205624,369.5,26.7,401
9.0,6.6,0.0025939016504589055,370.4,27.0,501
8.9,4.1,0.002644545455793294,372.9,27.1,601
6.9,7.7,0.0017468997021647906,369.3,29.1,701
7.7,8.0,0.001430466486145363,369.0,28.3,801
7.8,6.4,0.0017452407993060015,370.6,28.2,901
8.3,5.5,0.0019394275405046006,371.5,27.7,1001
7.5,8.0,0.0029121606563495593,369.0,28.5,1101
6.1,7.9,0.0032948013629961665,369.1,29.9,1201
7.9,4.4,0.0016338176353368511,372.6,28.1,1301
7.0,6.1,0.001585670576700112,370.9,29.0,1401
6.0,4.8,0.0014370550326893922,372.2,30.0,1501
7.2,5.3,0.0024264648639117934,371.7,28.8,1601
5.5,5.2,0.001000196540611741,371.8,30.5,1701
6.6,6.5,0.0018537140712615193,370.5,29.4,1801
6.9,5.0,0.0011362000487754272,372.0,29.1,1901
7.0,5.9,0.0012703622567296774,371.1,29.0,2001
6.4,6.4,0.0015585408416058917,370.6,29.6,2101
6.0,4.9,0.0015790695803885452,372.1,30.0,2201
5.9,6.7,0.0017527623741385354,370.3,30.1,2301
5.6,5.0,0.0011469863243680051,372.0,30.4,2401
6.5,5.9,0.0013842091436183817,371.1,29.5,2501
5.0,5.9,0.0016968036836267953,371.1,31.0,2601
6.9,5.9,0.002170078742742346,371.1,29.1,2701
5.0,5.2,0.0013480950238893763,371.8,31.0,2801
6.0,4.8,0.0012954185727834999,372.2,30.0,2901
4.8,5.1,0.0016186125325036269,371.9,31.2,3001
6.0,4.3,0.001402895376434472,372.7,30.0,3101
5.3,4.3,0.0018668785938233882,372.7,30.7,3201
6.0,3.9,0.0007298727725501355,373.8,29.3,3301
4.7,3.9,0.0005744580838189359,373.1,31.3,3401
5.8,4.3,0.0010466858405014687,372.7,30.2,3501
4.8,3.6,0.00044936730653004256,374.4,30.2,3601
5.0,3.7,0.0011761878436889093,373.3,31.0,3701
