FN,FP,TN,TP,sr
33.8,11.3,365.7,2.2,101
16.5,8.5,368.5,19.5,201
11.1,5.2,371.8,24.9,301
10.1,6.3,370.7,25.9,401
9.2,6.3,370.7,26.8,501
6.0,7.5,369.5,30.0,601
8.5,4.6,372.4,27.5,701
9.9,4.9,372.1,26.1,801
5.5,5.3,371.7,30.5,901
7.4,6.4,370.6,28.6,1001
6.4,7.2,369.8,29.6,1101
8.0,7.0,370.0,28.0,1201
7.4,5.8,371.2,28.6,1301
8.1,6.3,370.7,27.9,1401
6.8,4.7,372.3,29.2,1501
7.1,7.5,369.5,28.9,1601
5.8,4.8,372.2,30.2,1701
7.0,5.5,371.5,29.0,1801
6.7,5.3,371.7,29.3,1901
6.3,6.2,370.8,29.7,2001
6.6,4.3,372.7,29.4,2101
5.8,5.3,371.7,30.2,2201
5.7,3.7,373.3,30.3,2301
5.4,4.7,372.3,30.6,2401
6.0,5.3,371.7,30.0,2501
5.9,5.1,371.9,30.1,2601
5.9,5.8,371.2,30.1,2701
4.5,4.4,372.6,31.5,2801
6.0,3.1,373.9,30.0,2901
6.0,4.4,372.6,30.0,3001
6.0,4.9,372.1,30.0,3101
4.1,3.0,374.0,31.9,3201
4.1,4.2,373.2,31.5,3301
5.8,3.3,373.7,30.2,3401
5.2,3.2,373.8,30.8,3501
4.5,4.0,374.0,30.5,3601
4.6,2.9,374.1,31.4,3701
