FN,FP,MSE,TN,TP,sr
15.4,12.3,0.004425653753026634,364.7,20.6,101
8.7,11.1,0.0030144042178701096,365.9,27.3,201
7.5,8.5,0.004866117327455171,368.5,28.5,301
8.9,6.8,0.0021431719660789474,370.2,27.1,401
9.2,7.0,0.002569436077924266,370.0,26.8,501
8.5,8.5,0.0026921263978955685,368.5,27.5,601
7.6,7.4,0.0016414055546578193,369.6,28.4,701
9.6,6.7,0.0020875710483853243,370.3,26.4,801
7.3,4.4,0.0015281713054514125,372.6,28.7,901
8.3,5.8,0.002198313803789363,371.2,27.7,1001
8.1,5.3,0.0013539193426919437,371.7,27.9,1101
7.5,7.4,0.0023918801800393947,369.6,28.5,1201
6.9,6.4,0.002121499764500233,370.6,29.1,1301
6.0,5.0,0.0013533627118206388,372.0,30.0,1401
6.7,7.3,0.0016180947115826984,369.7,29.3,1501
7.4,6.1,0.0018422121488342585,370.9,28.6,1601
6.6,5.8,0.0020185724375786744,371.2,29.4,1701
5.9,5.5,0.0019754407665613905,371.5,30.1,1801
5.5,5.2,0.001411282691470748,371.8,30.5,1901
5.1,6.0,0.0019818600618494715,371.0,30.9,2001
5.4,6.3,0.001262585857746683,370.7,30.6,2101
5.0,5.9,0.0010111337940782443,371.1,31.0,2201
4.9,5.8,0.002160550433794764,371.2,31.1,2301
6.9,5.0,0.001861723759089572,372.0,29.1,2401
6.1,6.1,0.0011181203349400085,370.9,29.9,2501
5.8,5.1,0.00126501554466216,371.9,30.2,2601
4.6,4.2,0.0011714498738472211,372.8,31.4,2701
5.7,6.7,0.0019973740159874437,370.3,30.3,2801
6.1,4.5,0.0014159865023431212,372.5,29.9,2901
5.3,5.7,0.0010439134204489316,371.3,30.7,3001
4.5,4.5,0.0009770485050456805,372.5,31.5,3101
6.0,3.6,0.0009561929647084862,373.4,30.0,3201
5.1,4.7,0.0019096365297601794,372.8,30.4,3301
3.9,3.0,0.00042209833413317895,374.0,32.1,3401
5.2,4.2,0.001031317438663993,372.8,30.8,3501
5.4,5.3,0.0008211222756389963,372.7,29.6,3601
4.7,4.1,0.0010253695748216696,372.9,31.3,3701
