FN,FP,TN,TP,sr
18.3,9.6,367.4,17.7,101
9.3,8.9,368.1,26.7,201
8.0,8.5,368.5,28.0,301
12.2,5.6,371.4,23.8,401
8.8,8.1,368.9,27.2,501
8.7,6.8,370.2,27.3,601
9.5,5.8,371.2,26.5,701
7.2,5.6,371.4,28.8,801
7.4,6.3,370.7,28.6,901
6.7,5.9,371.1,29.3,1001
7.1,8.0,369.0,28.9,1101
8.3,5.0,372.0,27.7,1201
7.3,7.9,369.1,28.7,1301
6.4,7.2,369.8,29.6,1401
6.9,7.6,369.4,29.1,1501
6.0,4.8,372.2,30.0,1601
5.6,5.5,371.5,30.4,1701
6.7,5.4,371.6,29.3,1801
5.6,7.2,369.8,30.4,1901
8.4,6.4,370.6,27.6,2001
6.0,6.9,370.1,30.0,2101
6.2,6.2,370.8,29.8,2201
6.0,7.6,369.4,30.0,2301
5.9,6.3,370.7,30.1,2401
6.9,5.7,371.3,29.1,2501
6.6,4.9,372.1,29.4,2601
8.6,5.1,371.9,27.4,2701
6.6,6.5,370.5,29.4,2801
6.9,5.8,371.2,29.1,2901
6.7,6.5,370.5,29.3,3001
5.2,7.1,369.9,30.8,3101
7.7,7.5,369.5,28.3,3201
5.6,7.1,370.4,29.9,3301
6.1,7.8,369.2,29.9,3401
7.6,5.4,371.6,28.4,3501
6.6,7.2,370.8,28.4,3601
7.0,8.6,368.4,29.0,3701
