FN,FP,TN,TP,sr
26.1,16.9,360.1,9.9,101
10.6,8.4,368.6,25.4,201
8.4,8.5,368.5,27.6,301
9.9,6.5,370.5,26.1,401
8.9,6.4,370.6,27.1,501
7.5,8.9,368.1,28.5,601
10.6,5.5,371.5,25.4,701
8.5,7.4,369.6,27.5,801
6.9,5.6,371.4,29.1,901
7.6,5.1,371.9,28.4,1001
7.2,5.3,371.7,28.8,1101
7.7,5.3,371.7,28.3,1201
7.3,5.4,371.6,28.7,1301
8.0,4.7,372.3,28.0,1401
4.6,4.8,372.2,31.4,1501
7.0,5.1,371.9,29.0,1601
6.7,4.8,372.2,29.3,1701
5.7,4.3,372.7,30.3,1801
6.5,4.0,373.0,29.5,1901
6.3,5.8,371.2,29.7,2001
6.4,5.7,371.3,29.6,2101
5.0,4.3,372.7,31.0,2201
6.4,4.3,372.7,29.6,2301
5.4,4.8,372.2,30.6,2401
4.5,5.0,372.0,31.5,2501
6.1,4.0,373.0,29.9,2601
4.5,5.5,371.5,31.5,2701
5.7,4.3,372.7,30.3,2801
5.2,3.4,373.6,30.8,2901
7.3,3.7,373.3,28.7,3001
5.7,4.4,372.6,30.3,3101
4.9,4.1,372.9,31.1,3201
4.4,5.1,372.2,31.3,3301
6.1,3.6,373.4,29.9,3401
4.2,3.5,373.5,31.8,3501
5.1,4.2,373.8,29.9,3601
4.3,4.1,372.9,31.7,3701
