FN,FP,TN,TP,sr
14.7,6.2,370.8,21.3,101
10.6,6.0,371.0,25.4,201
10.1,6.7,370.3,25.9,301
9.5,8.6,368.4,26.5,401
9.9,8.5,368.5,26.1,501
10.1,8.8,368.2,25.9,601
9.5,7.5,369.5,26.5,701
8.9,7.5,369.5,27.1,801
8.7,7.0,370.0,27.3,901
8.9,6.8,370.2,27.1,1001
7.8,6.4,370.6,28.2,1101
7.4,6.2,370.8,28.6,1201
7.9,5.8,371.2,28.1,1301
7.9,6.6,370.4,28.1,1401
7.4,5.1,371.9,28.6,1501
8.5,5.2,371.8,27.5,1601
7.1,5.7,371.3,28.9,1701
7.3,4.5,372.5,28.7,1801
8.0,6.1,370.9,28.0,1901
5.4,3.5,373.5,30.6,2001
6.4,4.0,373.0,29.6,2101
5.1,4.7,372.3,30.9,2201
7.0,4.9,372.1,29.0,2301
5.6,3.8,373.2,30.4,2401
7.6,5.5,371.5,28.4,2501
4.9,2.3,374.7,31.1,2601
6.2,5.0,372.0,29.8,2701
5.2,3.9,373.1,30.8,2801
5.5,3.7,373.3,30.5,2901
5.8,5.3,371.7,30.2,3001
5.8,4.0,373.0,30.2,3101
6.9,4.3,372.7,29.1,3201
5.9,4.7,372.9,29.5,3301
6.2,3.5,373.5,29.8,3401
5.1,5.1,371.9,30.9,3501
5.7,4.5,373.5,29.3,3601
4.8,4.0,373.0,31.2,3701
