FN,FP,TN,TP,sr
29.9,5.8,371.2,6.1,101
10.0,5.6,371.4,26.0,201
8.6,6.4,370.6,27.4,301
8.3,7.4,369.6,27.7,401
9.8,8.0,369.0,26.2,501
9.1,6.2,370.8,26.9,601
8.7,8.4,368.6,27.3,701
8.0,5.8,371.2,28.0,801
8.9,4.6,372.4,27.1,901
8.2,5.9,371.1,27.8,1001
7.4,8.1,368.9,28.6,1101
8.3,5.4,371.6,27.7,1201
7.5,5.9,371.1,28.5,1301
5.4,5.4,371.6,30.6,1401
7.7,4.5,372.5,28.3,1501
5.4,3.8,373.2,30.6,1601
6.6,6.5,370.5,29.4,1701
8.0,5.9,371.1,28.0,1801
6.3,5.2,371.8,29.7,1901
5.8,5.5,371.5,30.2,2001
7.1,6.0,371.0,28.9,2101
6.0,4.4,372.6,30.0,2201
6.1,3.8,373.2,29.9,2301
6.5,5.2,371.8,29.5,2401
5.8,3.9,373.1,30.2,2501
5.8,4.4,372.6,30.2,2601
4.6,5.3,371.7,31.4,2701
5.0,4.2,372.8,31.0,2801
5.8,4.3,372.7,30.2,2901
6.0,5.6,371.4,30.0,3001
6.5,6.8,370.2,29.5,3101
5.2,4.0,373.0,30.8,3201
4.7,2.6,374.8,30.9,3301
5.7,4.8,372.2,30.3,3401
4.7,4.3,372.7,31.3,3501
4.0,4.0,374.0,31.0,3601
6.1,3.5,373.5,29.9,3701
