FN,FP,MSE,TN,TP,sr
26.8,10.5,0.00929274076299419,366.5,9.2,101
13.8,10.6,0.0041294951267602485,366.4,22.2,201
8.8,8.3,0.002615241372757515,368.7,27.2,301
6.5,9.9,0.0028852972881721283,367.1,29.5,401
8.8,4.8,0.0019800708400841,372.2,27.2,501
7.9,4.9,0.002627058166048406,372.1,28.1,601
8.1,6.1,0.0024350075882948164,370.9,27.9,701
6.2,10.2,0.002215191937044663,366.8,29.8,801
8.0,5.0,0.002342328357449706,372.0,28.0,901
8.3,5.0,0.0016230909493524879,372.0,27.7,1001
6.5,6.7,0.0016785009680557507,370.3,29.5,1101
8.5,6.9,0.0018783086158595662,370.1,27.5,1201
8.7,6.6,0.0021476731124722786,370.4,27.3,1301
8.1,5.7,0.001098737302115218,371.3,27.9,1401
8.2,4.8,0.00198857635259625,372.2,27.8,1501
8.7,4.7,0.0023877010330368826,372.3,27.3,1601
6.9,5.6,0.0015185814283013668,371.4,29.1,1701
5.5,4.0,0.001597378771131628,373.0,30.5,1801
6.1,5.9,0.002876463215441174,371.1,29.9,1901
6.8,6.0,0.001886435839637418,371.0,29.2,2001
4.6,6.3,0.0013373554299522623,370.7,31.4,2101
5.2,4.4,0.0006187022025321591,372.6,30.8,2201
6.1,5.5,0.0013824745685660905,371.5,29.9,2301
6.4,5.9,0.0012779582937769173,371.1,29.6,2401
5.2,4.2,0.0018577610258754575,372.8,30.8,2501
5.9,3.9,0.0019964031725020594,373.1,30.1,2601
6.3,5.7,0.0009589531204959112,371.3,29.7,2701
5.4,5.9,0.0016798434232688192,371.1,30.6,2801
5.4,4.5,0.0010471266100139187,372.5,30.6,2901
5.7,4.8,0.0012824513877240033,372.2,30.3,3001
4.8,6.1,0.0017384202396909891,370.9,31.2,3101
6.0,4.2,0.001433169030953454,372.8,30.0,3201
4.6,4.2,0.0011283213072940605,373.6,30.6,3301
3.8,4.7,0.0008143139874431592,372.3,32.2,3401
5.7,3.9,0.0016907823847893588,373.1,30.3,3501
4.0,4.6,0.001299686249470015,373.4,31.0,3601
4.7,3.3,0.0007686946499440764,373.7,31.3,3701
