FN,FP,TN,TP,sr
32.8,10.2,366.8,3.2,101
16.5,7.0,370.0,19.5,201
8.5,5.6,371.4,27.5,301
7.1,7.3,369.7,28.9,401
7.1,9.0,368.0,28.9,501
5.2,8.9,368.1,30.8,601
8.4,5.2,371.8,27.6,701
9.7,4.9,372.1,26.3,801
7.9,5.4,371.6,28.1,901
8.6,6.1,370.9,27.4,1001
9.0,4.3,372.7,27.0,1101
8.9,5.7,371.3,27.1,1201
7.5,5.8,371.2,28.5,1301
7.9,5.4,371.6,28.1,1401
6.9,5.6,371.4,29.1,1501
6.8,5.0,372.0,29.2,1601
6.5,5.9,371.1,29.5,1701
5.5,6.0,371.0,30.5,1801
7.7,5.3,371.7,28.3,1901
6.9,4.8,372.2,29.1,2001
7.8,5.8,371.2,28.2,2101
6.8,4.7,372.3,29.2,2201
7.7,4.4,372.6,28.3,2301
6.3,3.7,373.3,29.7,2401
7.5,5.4,371.6,28.5,2501
4.9,5.4,371.6,31.1,2601
4.8,3.4,373.6,31.2,2701
6.8,4.4,372.6,29.2,2801
5.8,4.5,372.5,30.2,2901
4.9,5.0,372.0,31.1,3001
5.1,3.7,373.3,30.9,3101
4.7,3.5,373.5,31.3,3201
5.8,5.0,372.5,29.7,3301
7.7,3.0,374.0,28.3,3401
5.7,3.4,373.6,30.3,3501
5.1,3.7,374.3,29.9,3601
6.1,2.6,374.4,29.9,3701
