FN,FP,MSE,TN,TP,sr
8.8,11.5,0.0031351694654768087,365.5,27.2,101
9.1,10.5,0.002610089268526016,366.5,26.9,201
10.0,9.4,0.002736052259887006,367.6,26.0,301
8.9,9.7,0.002377187768511057,367.3,27.1,401
8.5,7.1,0.001887080285774119,369.9,27.5,501
8.9,7.7,0.002755783307260317,369.3,27.1,601
7.8,7.8,0.0019380774820883506,369.2,28.2,701
7.9,6.7,0.00312450194059733,370.3,28.1,801
8.1,8.6,0.0024151098646479495,368.4,27.9,901
8.0,9.2,0.002107353178190315,367.8,28.0,1001
7.9,6.8,0.0015406898479011569,370.2,28.1,1101
8.5,6.4,0.0026485621910023053,370.6,27.5,1201
8.7,7.5,0.0012663816585956416,369.5,27.3,1301
7.3,6.1,0.0016054090521009819,370.9,28.7,1401
7.1,7.2,0.0017516131706832878,369.8,28.9,1501
7.5,5.9,0.0013760293094519653,371.1,28.5,1601
6.8,6.2,0.001431408910835638,370.8,29.2,1701
6.3,6.4,0.0015409608181159626,370.6,29.7,1801
8.5,5.6,0.0018343869792137326,371.4,27.5,1901
6.6,3.8,0.0013039241685289713,373.2,29.4,2001
6.3,4.7,0.002047493502716967,372.3,29.7,2101
5.3,4.6,0.0017510489640569255,372.4,30.7,2201
5.9,4.5,0.0009725127932893789,372.5,30.1,2301
6.9,5.9,0.0015036417576821247,371.1,29.1,2401
5.0,4.3,0.002061984670966137,372.7,31.0,2501
7.0,5.1,0.0019515222606652568,371.9,29.0,2601
6.0,5.5,0.0015336567739444723,371.5,30.0,2701
7.4,4.3,0.0019735905069395735,372.7,28.6,2801
6.0,5.7,0.0012487588224745845,371.3,30.0,2901
6.0,5.3,0.0011726025002951812,371.7,30.0,3001
5.3,5.1,0.0024091820834049706,371.9,30.7,3101
4.7,4.9,0.000884737525314467,372.1,31.3,3201
5.8,4.1,0.0010465928424251228,373.1,30.0,3301
5.5,3.2,0.0013932239012989878,373.8,30.5,3401
4.3,4.5,0.0009630303881422048,372.5,31.7,3501
4.8,4.1,0.0008134731252601726,373.9,30.2,3601
4.9,4.6,0.0007583520569405869,372.4,31.1,3701
