FN,FP,MSE,TN,TP,sr
13.6,16.2,0.008021337772397094,360.8,22.4,101
12.6,8.7,0.00240420707828897,368.3,23.4,201
7.2,7.9,0.002042357283240678,369.1,28.8,301
6.3,9.8,0.002102192665994389,367.2,29.7,401
8.6,7.7,0.0023604677688857144,369.3,27.4,501
10.9,5.8,0.002144047077299982,371.2,25.1,601
9.9,6.7,0.002065200500993035,370.3,26.1,701
8.7,6.6,0.002978928093890287,370.4,27.3,801
7.6,6.0,0.0024073666290263364,371.0,28.4,901
6.3,7.4,0.00186877245237971,369.6,29.7,1001
7.5,7.5,0.0012170288256432445,369.5,28.5,1101
8.8,5.5,0.0024921959256977663,371.5,27.2,1201
7.1,5.9,0.0027559894141884526,371.1,28.9,1301
6.4,6.1,0.0014709444865881162,370.9,29.6,1401
6.7,5.7,0.0012350357513214371,371.3,29.3,1501
6.0,7.4,0.0013515355491248331,369.6,30.0,1601
6.7,6.1,0.0017809038629001742,370.9,29.3,1701
7.1,6.3,0.0020632049457991867,370.7,28.9,1801
6.8,5.5,0.0018003762270966145,371.5,29.2,1901
7.3,4.4,0.0013158702378735674,372.6,28.7,2001
5.0,6.1,0.0020639143899330963,370.9,31.0,2101
5.5,5.5,0.0009607660870397754,371.5,30.5,2201
5.4,5.6,0.0016137087768481298,371.4,30.6,2301
5.2,5.0,0.0014517142475568045,372.0,30.8,2401
5.9,3.6,0.0015607213461711852,373.4,30.1,2501
5.8,4.2,0.0015537672452735527,372.8,30.2,2601
5.0,5.3,0.0014688492397337554,371.7,31.0,2701
6.3,5.5,0.0009275876920680739,371.5,29.7,2801
5.8,5.6,0.00185690385782191,371.4,30.2,2901
5.4,4.3,0.001336808481888933,372.7,30.6,3001
5.1,4.1,0.0010700529101912294,372.9,30.9,3101
5.8,4.5,0.002190668494261501,372.5,30.2,3201
4.3,4.7,0.0009406780709809116,372.9,31.1,3301
4.2,4.3,0.0011148630503645292,372.7,31.8,3401
5.9,5.3,0.0012834028055627306,371.7,30.1,3501
4.7,4.8,0.001074064114301797,373.2,30.3,3601
4.3,4.5,0.0008042834375016812,372.5,31.7,3701
