FN,FP,TN,TP,sr
15.1,12.6,364.4,20.9,101
14.0,8.0,369.0,22.0,201
11.7,7.1,369.9,24.3,301
10.6,8.1,368.9,25.4,401
12.5,5.7,371.3,23.5,501
10.0,7.8,369.2,26.0,601
9.0,7.1,369.9,27.0,701
9.4,6.7,370.3,26.6,801
8.4,8.0,369.0,27.6,901
8.1,5.0,372.0,27.9,1001
7.8,7.2,369.8,28.2,1101
8.9,6.5,370.5,27.1,1201
8.7,4.5,372.5,27.3,1301
7.5,6.3,370.7,28.5,1401
8.3,6.0,371.0,27.7,1501
4.8,5.0,372.0,31.2,1601
8.5,4.9,372.1,27.5,1701
7.2,5.5,371.5,28.8,1801
7.5,4.3,372.7,28.5,1901
5.2,5.4,371.6,30.8,2001
7.7,4.9,372.1,28.3,2101
7.5,4.9,372.1,28.5,2201
4.7,5.3,371.7,31.3,2301
6.3,5.2,371.8,29.7,2401
7.1,5.2,371.8,28.9,2501
6.4,4.2,372.8,29.6,2601
7.0,4.3,372.7,29.0,2701
6.9,5.0,372.0,29.1,2801
6.7,4.8,372.2,29.3,2901
7.8,4.5,372.5,28.2,3001
5.4,2.9,374.1,30.6,3101
6.3,4.0,373.0,29.7,3201
4.8,4.2,373.1,30.9,3301
3.5,4.4,372.6,32.5,3401
4.7,5.0,372.0,31.3,3501
5.2,4.6,373.4,29.8,3601
4.8,3.8,373.2,31.2,3701
