FN,FP,TN,TP,sr
10.3,9.0,368.0,25.7,101
10.3,9.5,367.5,25.7,201
9.7,9.3,367.7,26.3,301
9.4,7.6,369.4,26.6,401
10.1,7.6,369.4,25.9,501
8.9,8.5,368.5,27.1,601
9.3,8.2,368.8,26.7,701
7.8,8.1,368.9,28.2,801
5.4,9.8,367.2,30.6,901
7.1,5.5,371.5,28.9,1001
7.5,6.5,370.5,28.5,1101
5.3,8.2,368.8,30.7,1201
6.7,6.2,370.8,29.3,1301
5.4,7.2,369.8,30.6,1401
7.3,7.9,369.1,28.7,1501
7.4,5.7,371.3,28.6,1601
5.8,5.1,371.9,30.2,1701
7.2,6.4,370.6,28.8,1801
5.2,6.9,370.1,30.8,1901
6.2,8.7,368.3,29.8,2001
4.9,6.8,370.2,31.1,2101
5.5,9.1,367.9,30.5,2201
6.1,7.5,369.5,29.9,2301
6.4,8.7,368.3,29.6,2401
6.4,5.8,371.2,29.6,2501
7.8,6.7,370.3,28.2,2601
4.9,7.8,369.2,31.1,2701
6.8,6.8,370.2,29.2,2801
5.3,8.4,368.6,30.7,2901
6.4,8.4,368.6,29.6,3001
7.9,6.2,370.8,28.1,3101
5.6,8.3,368.7,30.4,3201
5.6,9.0,368.4,30.0,3301
6.9,6.3,370.7,29.1,3401
7.0,6.7,370.3,29.0,3501
7.6,6.0,372.0,27.4,3601
7.5,7.5,369.5,28.5,3701
