FN,FP,TN,TP,sr
25.6,15.9,361.1,10.4,101
12.0,9.2,367.8,24.0,201
10.8,6.6,370.4,25.2,301
8.1,10.0,367.0,27.9,401
9.1,7.6,369.4,26.9,501
10.6,6.0,371.0,25.4,601
9.7,6.9,370.1,26.3,701
9.9,6.3,370.7,26.1,801
8.0,5.9,371.1,28.0,901
8.7,7.0,370.0,27.3,1001
7.3,5.5,371.5,28.7,1101
8.7,6.6,370.4,27.3,1201
6.7,6.3,370.7,29.3,1301
7.0,5.2,371.8,29.0,1401
7.7,5.1,371.9,28.3,1501
6.0,5.1,371.9,30.0,1601
7.7,4.7,372.3,28.3,1701
7.6,6.3,370.7,28.4,1801
6.3,3.8,373.2,29.7,1901
8.3,4.7,372.3,27.7,2001
5.1,4.3,372.7,30.9,2101
6.4,5.0,372.0,29.6,2201
5.8,5.1,371.9,30.2,2301
6.0,5.1,371.9,30.0,2401
6.0,4.5,372.5,30.0,2501
5.9,4.3,372.7,30.1,2601
6.3,5.1,371.9,29.7,2701
5.5,4.8,372.2,30.5,2801
6.0,3.8,373.2,30.0,2901
6.4,4.5,372.5,29.6,3001
4.7,5.0,372.0,31.3,3101
4.7,3.4,373.6,31.3,3201
6.4,4.4,373.2,29.0,3301
6.4,4.1,372.9,29.6,3401
5.7,3.9,373.1,30.3,3501
4.3,5.3,372.7,30.7,3601
6.5,4.0,373.0,29.5,3701
