FN,FP,TN,TP,sr
19.2,10.5,366.5,16.8,101
14.1,9.1,367.9,21.9,201
10.6,8.3,368.7,25.4,301
11.1,7.2,369.8,24.9,401
11.1,8.1,368.9,24.9,501
9.5,7.3,369.7,26.5,601
7.7,6.9,370.1,28.3,701
6.8,6.9,370.1,29.2,801
7.4,7.7,369.3,28.6,901
7.1,4.9,372.1,28.9,1001
7.7,6.7,370.3,28.3,1101
8.0,5.5,371.5,28.0,1201
7.7,5.8,371.2,28.3,1301
6.5,5.8,371.2,29.5,1401
7.6,5.0,372.0,28.4,1501
6.9,6.2,370.8,29.1,1601
6.3,5.7,371.3,29.7,1701
7.4,5.6,371.4,28.6,1801
6.0,5.5,371.5,30.0,1901
6.8,5.6,371.4,29.2,2001
6.4,5.4,371.6,29.6,2101
6.3,5.7,371.3,29.7,2201
6.5,4.7,372.3,29.5,2301
7.7,4.9,372.1,28.3,2401
6.7,5.0,372.0,29.3,2501
6.1,6.4,370.6,29.9,2601
5.0,5.4,371.6,31.0,2701
6.0,3.5,373.5,30.0,2801
5.2,4.4,372.6,30.8,2901
7.3,4.2,372.8,28.7,3001
6.0,5.1,371.9,30.0,3101
5.3,4.2,372.8,30.7,3201
8.0,5.2,372.4,27.4,3301
5.9,4.4,372.6,30.1,3401
6.6,5.0,372.0,29.4,3501
5.5,4.9,373.1,29.5,3601
5.1,3.8,373.2,30.9,3701
