FN,FP,TN,TP,sr
20.5,18.8,358.2,15.5,101
12.5,10.1,366.9,23.5,201
8.6,10.8,366.2,27.4,301
9.7,7.6,369.4,26.3,401
8.0,6.7,370.3,28.0,501
9.4,5.7,371.3,26.6,601
9.8,6.3,370.7,26.2,701
7.8,5.9,371.1,28.2,801
8.7,5.1,371.9,27.3,901
9.3,5.2,371.8,26.7,1001
8.4,6.1,370.9,27.6,1101
7.7,6.8,370.2,28.3,1201
7.4,6.7,370.3,28.6,1301
7.5,4.9,372.1,28.5,1401
7.1,6.3,370.7,28.9,1501
5.1,4.6,372.4,30.9,1601
6.6,5.1,371.9,29.4,1701
6.9,5.0,372.0,29.1,1801
6.7,4.7,372.3,29.3,1901
6.8,3.9,373.1,29.2,2001
6.6,6.5,370.5,29.4,2101
6.4,5.2,371.8,29.6,2201
6.6,5.1,371.9,29.4,2301
7.1,5.0,372.0,28.9,2401
6.6,6.4,370.6,29.4,2501
5.8,5.6,371.4,30.2,2601
7.0,3.1,373.9,29.0,2701
6.8,3.9,373.1,29.2,2801
6.0,4.7,372.3,30.0,2901
5.1,5.2,371.8,30.9,3001
6.1,5.5,371.5,29.9,3101
6.6,5.5,371.5,29.4,3201
5.1,3.1,374.5,30.3,3301
5.2,4.9,372.1,30.8,3401
5.6,5.8,371.2,30.4,3501
5.1,4.9,373.1,29.9,3601
5.5,4.7,372.3,30.5,3701
