FN,FP,TN,TP,sr
10.6,7.8,369.2,25.4,101
11.2,9.2,367.8,24.8,201
10.3,8.6,368.4,25.7,301
8.2,11.4,365.6,27.8,401
8.9,7.4,369.6,27.1,501
9.8,11.3,365.7,26.2,601
8.5,8.1,368.9,27.5,701
7.3,7.0,370.0,28.7,801
8.9,8.1,368.9,27.1,901
6.8,8.2,368.8,29.2,1001
7.5,7.2,369.8,28.5,1101
7.7,8.6,368.4,28.3,1201
8.0,6.9,370.1,28.0,1301
8.0,7.0,370.0,28.0,1401
5.7,7.5,369.5,30.3,1501
7.1,5.4,371.6,28.9,1601
6.7,6.9,370.1,29.3,1701
5.7,5.8,371.2,30.3,1801
6.4,4.2,372.8,29.6,1901
7.8,5.5,371.5,28.2,2001
7.2,4.9,372.1,28.8,2101
5.9,5.3,371.7,30.1,2201
6.3,5.3,371.7,29.7,2301
5.7,5.7,371.3,30.3,2401
5.1,4.7,372.3,30.9,2501
5.9,6.3,370.7,30.1,2601
4.9,6.0,371.0,31.1,2701
5.3,5.3,371.7,30.7,2801
6.7,3.8,373.2,29.3,2901
4.5,6.5,370.5,31.5,3001
6.4,4.0,373.0,29.6,3101
5.3,4.9,372.1,30.7,3201
5.4,4.9,372.7,30.0,3301
5.5,4.9,372.1,30.5,3401
4.4,4.8,372.2,31.6,3501
5.5,4.9,373.1,29.5,3601
5.6,5.3,371.7,30.4,3701
