FN,FP,TN,TP,sr
35.0,6.4,370.6,1.0,101
20.0,10.8,366.2,16.0,201
11.6,7.5,369.5,24.4,301
9.8,6.5,370.5,26.2,401
7.6,8.3,368.7,28.4,501
8.5,7.1,369.9,27.5,601
8.4,7.4,369.6,27.6,701
4.8,8.3,368.7,31.2,801
8.7,7.0,370.0,27.3,901
7.4,6.5,370.5,28.6,1001
7.1,7.0,370.0,28.9,1101
6.2,6.2,370.8,29.8,1201
7.6,5.4,371.6,28.4,1301
6.3,6.7,370.3,29.7,1401
7.2,4.2,372.8,28.8,1501
6.8,4.6,372.4,29.2,1601
6.6,4.2,372.8,29.4,1701
6.3,5.9,371.1,29.7,1801
5.6,6.8,370.2,30.4,1901
6.0,4.6,372.4,30.0,2001
6.7,4.6,372.4,29.3,2101
6.1,6.3,370.7,29.9,2201
6.9,5.2,371.8,29.1,2301
6.7,5.1,371.9,29.3,2401
7.4,3.2,373.8,28.6,2501
6.7,4.7,372.3,29.3,2601
6.7,2.7,374.3,29.3,2701
6.0,4.7,372.3,30.0,2801
5.5,4.6,372.4,30.5,2901
5.8,5.0,372.0,30.2,3001
5.1,3.2,373.8,30.9,3101
4.9,4.9,372.1,31.1,3201
5.3,3.5,374.2,30.0,3301
4.8,4.2,372.8,31.2,3401
4.6,3.9,373.1,31.4,3501
5.8,4.4,373.6,29.2,3601
3.7,3.3,373.7,32.3,3701
