FN,FP,TN,TP,sr
11.7,8.7,368.3,24.3,101
10.9,9.2,367.8,25.1,201
11.0,6.3,370.7,25.0,301
12.0,6.1,370.9,24.0,401
9.7,6.9,370.1,26.3,501
10.3,7.5,369.5,25.7,601
8.2,6.9,370.1,27.8,701
10.7,4.7,372.3,25.3,801
8.3,6.0,371.0,27.7,901
8.6,6.9,370.1,27.4,1001
8.4,5.5,371.5,27.6,1101
9.3,6.0,371.0,26.7,1201
7.6,8.6,368.4,28.4,1301
8.2,7.7,369.3,27.8,1401
6.6,5.8,371.2,29.4,1501
7.5,6.3,370.7,28.5,1601
6.5,5.0,372.0,29.5,1701
8.2,6.9,370.1,27.8,1801
6.5,6.0,371.0,29.5,1901
6.8,5.6,371.4,29.2,2001
7.3,5.8,371.2,28.7,2101
5.5,5.0,372.0,30.5,2201
5.8,4.2,372.8,30.2,2301
6.9,5.1,371.9,29.1,2401
5.4,5.4,371.6,30.6,2501
6.1,4.2,372.8,29.9,2601
7.6,3.9,373.1,28.4,2701
6.5,5.5,371.5,29.5,2801
5.6,3.0,374.0,30.4,2901
5.4,5.6,371.4,30.6,3001
6.5,4.4,372.6,29.5,3101
6.1,6.8,370.2,29.9,3201
6.1,4.8,372.8,29.3,3301
6.4,4.6,372.4,29.6,3401
6.0,4.5,372.5,30.0,3501
5.0,4.0,374.0,30.0,3601
4.9,4.1,372.9,31.1,3701
