FN,FP,TN,TP,sr
11.8,10.6,366.4,24.2,101
8.3,8.4,368.6,27.7,201
10.6,12.1,364.9,25.4,301
8.1,9.9,367.1,27.9,401
9.0,8.3,368.7,27.0,501
8.7,6.9,370.1,27.3,601
7.8,8.1,368.9,28.2,701
7.2,7.4,369.6,28.8,801
8.4,6.2,370.8,27.6,901
7.5,6.5,370.5,28.5,1001
7.5,6.5,370.5,28.5,1101
6.8,7.1,369.9,29.2,1201
6.2,5.8,371.2,29.8,1301
6.1,5.1,371.9,29.9,1401
7.3,5.7,371.3,28.7,1501
7.6,6.7,370.3,28.4,1601
6.6,5.6,371.4,29.4,1701
6.7,5.0,372.0,29.3,1801
4.9,6.8,370.2,31.1,1901
4.5,6.2,370.8,31.5,2001
7.0,6.2,370.8,29.0,2101
6.3,4.1,372.9,29.7,2201
6.2,4.8,372.2,29.8,2301
4.7,4.8,372.2,31.3,2401
5.3,5.1,371.9,30.7,2501
4.0,6.5,370.5,32.0,2601
5.9,4.1,372.9,30.1,2701
5.2,4.7,372.3,30.8,2801
5.6,5.2,371.8,30.4,2901
5.1,4.0,373.0,30.9,3001
4.8,4.8,372.2,31.2,3101
5.5,5.1,371.9,30.5,3201
5.2,6.1,371.5,30.2,3301
4.1,5.6,371.4,31.9,3401
5.3,3.6,373.4,30.7,3501
5.3,4.1,373.9,29.7,3601
5.3,4.6,372.4,30.7,3701
