FN,FP,MSE,TN,TP,sr
9.9,8.6,0.002392107803979688,368.4,26.1,101
8.8,9.5,0.0037142875586644074,367.5,27.2,201
9.1,8.6,0.003156204231608535,368.4,26.9,301
7.8,8.4,0.002515367891859295,368.6,28.2,401
7.5,9.2,0.0030403597518806956,367.8,28.5,501
8.7,6.7,0.0021121872958426305,370.3,27.3,601
7.5,6.7,0.0014135977815496318,370.3,28.5,701
8.1,5.7,0.0009517967917225426,371.3,27.9,801
9.0,5.6,0.0027690401756454313,371.4,27.0,901
7.7,7.0,0.0018652533947251422,370.0,28.3,1001
6.7,6.2,0.0024677639406156435,370.8,29.3,1101
6.7,6.5,0.00155758592341726,370.5,29.3,1201
8.4,8.1,0.0021701194120052935,368.9,27.6,1301
7.1,7.6,0.0021710162090266857,369.4,28.9,1401
5.2,5.6,0.0013782869715734194,371.4,30.8,1501
7.5,5.9,0.001102861341962528,371.1,28.5,1601
6.8,5.6,0.001377377214385547,371.4,29.2,1701
6.1,5.1,0.002166750280070875,371.9,29.9,1801
6.6,5.5,0.0018187290912651248,371.5,29.4,1901
5.4,5.8,0.0015619410992424156,371.2,30.6,2001
5.1,4.3,0.0016425071903071829,372.7,30.9,2101
5.2,4.2,0.0011245052697873938,372.8,30.8,2201
5.9,3.6,0.0010595204424228976,373.4,30.1,2301
5.6,4.0,0.0007625939815450236,373.0,30.4,2401
4.0,3.6,0.001383708955589684,373.4,32.0,2501
6.5,5.4,0.0012744787796845826,371.6,29.5,2601
5.4,3.9,0.0014929804960193047,373.1,30.6,2701
6.3,5.8,0.0015871593102472815,371.2,29.7,2801
5.2,4.5,0.0014609656207717106,372.5,30.8,2901
4.2,4.1,0.0010738370770119947,372.9,31.8,3001
5.5,5.9,0.002066491773183353,371.1,30.5,3101
4.1,3.9,0.0015521040158914163,373.1,31.9,3201
5.3,3.8,0.0020991621491776432,374.0,29.9,3301
4.2,4.2,0.0016097979348340258,372.8,31.8,3401
5.0,3.4,0.0011831778485551577,373.6,31.0,3501
3.9,5.0,0.0010384327924274762,373.0,31.1,3601
5.2,4.0,0.0009878970732336958,373.0,30.8,3701
