FN,FP,TN,TP,sr
17.1,12.4,364.6,18.9,101
12.4,9.3,367.7,23.6,201
9.5,7.8,369.2,26.5,301
9.3,8.9,368.1,26.7,401
7.5,10.4,366.6,28.5,501
8.9,10.2,366.8,27.1,601
8.4,10.3,366.7,27.6,701
7.9,10.2,366.8,28.1,801
6.7,6.3,370.7,29.3,901
5.7,8.6,368.4,30.3,1001
6.3,6.1,370.9,29.7,1101
6.7,8.0,369.0,29.3,1201
7.9,5.3,371.7,28.1,1301
5.4,7.7,369.3,30.6,1401
7.4,6.9,370.1,28.6,1501
6.0,6.1,370.9,30.0,1601
7.1,6.3,370.7,28.9,1701
5.2,7.0,370.0,30.8,1801
6.4,6.1,370.9,29.6,1901
6.7,5.0,372.0,29.3,2001
5.6,4.6,372.4,30.4,2101
5.9,4.5,372.5,30.1,2201
4.8,5.4,371.6,31.2,2301
5.0,6.3,370.7,31.0,2401
4.9,5.4,371.6,31.1,2501
5.7,4.5,372.5,30.3,2601
5.1,6.6,370.4,30.9,2701
6.1,5.8,371.2,29.9,2801
4.8,4.5,372.5,31.2,2901
4.8,6.0,371.0,31.2,3001
5.4,3.7,373.3,30.6,3101
6.1,4.0,373.0,29.9,3201
4.6,4.6,372.8,31.0,3301
5.1,4.3,372.7,30.9,3401
5.7,4.5,372.5,30.3,3501
5.3,4.7,373.3,29.7,3601
4.4,4.6,372.4,31.6,3701
