FN,FP,TN,TP,sr
19.0,17.0,360.0,17.0,101
10.7,6.4,370.6,25.3,201
6.0,8.3,368.7,30.0,301
10.6,7.2,369.8,25.4,401
9.8,7.2,369.8,26.2,501
9.4,8.4,368.6,26.6,601
8.9,6.4,370.6,27.1,701
8.5,5.9,371.1,27.5,801
8.1,6.4,370.6,27.9,901
7.1,5.8,371.2,28.9,1001
10.4,5.1,371.9,25.6,1101
7.5,6.1,370.9,28.5,1201
6.5,4.8,372.2,29.5,1301
6.1,5.6,371.4,29.9,1401
7.1,7.4,369.6,28.9,1501
6.7,5.9,371.1,29.3,1601
6.7,5.7,371.3,29.3,1701
6.4,6.4,370.6,29.6,1801
6.1,4.8,372.2,29.9,1901
7.2,4.8,372.2,28.8,2001
5.6,3.9,373.1,30.4,2101
6.7,4.1,372.9,29.3,2201
6.4,4.3,372.7,29.6,2301
6.9,5.1,371.9,29.1,2401
5.0,3.8,373.2,31.0,2501
5.5,4.7,372.3,30.5,2601
5.5,4.4,372.6,30.5,2701
6.5,4.9,372.1,29.5,2801
6.4,4.8,372.2,29.6,2901
5.3,5.2,371.8,30.7,3001
6.1,4.7,372.3,29.9,3101
5.7,4.2,372.8,30.3,3201
5.2,3.3,374.3,30.2,3301
4.9,3.8,373.2,31.1,3401
4.6,4.6,372.4,31.4,3501
5.1,4.3,373.7,29.9,3601
3.8,3.6,373.4,32.2,3701
